,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV,Curated_v4,occurrence,occur,totalrelabunMax,totalrelabun_max_class,phytorelabunMax,phytorelabun_max_class,phytorelabunMedian,order_original,Curated_kind,CuratedASV,Genus_ASV,order.heatmap,Order.tax.heatmap,CO_log2FoldChange,CO_padj,CO_baseMean,Coastal_Offshore,CT_log2FoldChange,CT_padj,CT_baseMean,Coastal_Transition,TO_log2FoldChange,TO_padj,TO_baseMean,Transition_Offshore,DeSeq_Spatial,v2_Offshore_periodicity_qval,v2_Periodicity_Offshore,v2_Transition_periodicity_qval,v2_Periodicity_Transition,v2_Coastal_periodicity_qval,v2_Periodicity_Coastal,Periodicity_Spatial_v2
036cc2ef8aede1b8347cbd0f88b019e0,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bdellovibrionales,D_4__Bdellovibrionaceae,D_5__OM27_clade,D_6__uncultured_marine,036cc2ef8aede1b8347cbd0f88b019e0,,common,22.4,0.53,abundant,NA,NA,NA,249,HetProkaryote,ASV3425,D_5__OM27_clade_ASV3425,2285,NA__D_5__OM27_clade_ASV3425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f2a1bf48836f75c5e832b21a934677b0,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bdellovibrionales,D_4__Bdellovibrionaceae,D_5__OM27_clade,D_6__uncultured_marine,f2a1bf48836f75c5e832b21a934677b0,,common,30.87,0.55,abundant,NA,NA,NA,254,HetProkaryote,ASV3437,D_5__OM27_clade_ASV3437,2286,NA__D_5__OM27_clade_ASV3437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950e9bae1743c7e5230beef4d4570d9,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bdellovibrionales,D_4__Bdellovibrionaceae,D_5__OM27_clade,D_6__uncultured_delta,1950e9bae1743c7e5230beef4d4570d9,,rare,1.64,0.01,minor,NA,NA,NA,217,HetProkaryote,ASV539,D_5__OM27_clade_ASV539,2287,NA__D_5__OM27_clade_ASV539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696391a50b305e279ae7974e80df102e,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bdellovibrionales,D_4__Bdellovibrionaceae,D_5__OM27_clade,,696391a50b305e279ae7974e80df102e,,rare,1.09,0.02,minor,NA,NA,NA,233,HetProkaryote,ASV812,D_5__OM27_clade_ASV812,2288,NA__D_5__OM27_clade_ASV812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51188617a1de8fc68c3d57a6655772a5,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bdellovibrionales,D_4__Bdellovibrionaceae,D_5__OM27_clade,D_6__uncultured_marine,51188617a1de8fc68c3d57a6655772a5,,rare,0.55,0.02,minor,NA,NA,NA,266,HetProkaryote,ASV935,D_5__OM27_clade_ASV935,2289,NA__D_5__OM27_clade_ASV935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b5ff10d0db58b911c690f70b36338c8d,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bdellovibrionales,D_4__Bdellovibrionaceae,D_5__OM27_clade,D_6__uncultured_delta,b5ff10d0db58b911c690f70b36338c8d,,rare,0.82,0.02,minor,NA,NA,NA,1,HetProkaryote,ASV987,D_5__OM27_clade_ASV987,2290,NA__D_5__OM27_clade_ASV987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f95b66684d5ffd663f888463405e727b,D_0__Bacteria,D_0__Bacteria,D_1__Bdellovibrionota,D_2__Bdellovibrionia,D_3__Bdellovibrionales,D_4__Bdellovibrionaceae,D_5__OM27_clade,D_6__uncultured_marine,f95b66684d5ffd663f888463405e727b,,rare,0.55,0.02,minor,NA,NA,NA,228,HetProkaryote,ASV988,D_5__OM27_clade_ASV988,2291,NA__D_5__OM27_clade_ASV988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
adbdb171d4fe494dcf1daa851e621498,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Burkholderiales,D_4__Methylophilaceae,D_5__OM43_clade,D_6__uncultured_bacterium,adbdb171d4fe494dcf1daa851e621498,,frequent,89.07,1.53,abundant,NA,NA,NA,397,HetProkaryote,ASV3600,D_5__OM43_clade_ASV3600,2292,NA__D_5__OM43_clade_ASV3600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e8aeff8d1ea5e8ee814c3221a3ab3567,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,,e8aeff8d1ea5e8ee814c3221a3ab3567,,rare,0.55,0.03,minor,NA,NA,NA,583,HetProkaryote,ASV1363,D_5__OM60(NOR5)_clade_ASV1363,2293,NA__D_5__OM60(NOR5)_clade_ASV1363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b4498b37a086b34161b1a1c89611aec4,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,D_6__uncultured_Glaciecola,b4498b37a086b34161b1a1c89611aec4,,rare,0.55,0.04,minor,NA,NA,NA,364,HetProkaryote,ASV1536,D_5__OM60(NOR5)_clade_ASV1536,2294,NA__D_5__OM60(NOR5)_clade_ASV1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b6dd33d3813f65700d4545255593f077,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,D_6__uncultured_Haliea,b6dd33d3813f65700d4545255593f077,,rare,1.09,0.05,minor,NA,NA,NA,365,HetProkaryote,ASV1869,D_5__OM60(NOR5)_clade_ASV1869,2295,NA__D_5__OM60(NOR5)_clade_ASV1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37617febc14b2fa1ace411f12b7bf9da,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,D_6__uncultured_Haliea,37617febc14b2fa1ace411f12b7bf9da,,rare,0.55,0.05,minor,NA,NA,NA,526,HetProkaryote,ASV1988,D_5__OM60(NOR5)_clade_ASV1988,2296,NA__D_5__OM60(NOR5)_clade_ASV1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7cab2fd47231768e975133f4e5cd6dad,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,D_6__uncultured_Glaciecola,7cab2fd47231768e975133f4e5cd6dad,,rare,1.37,0.07,minor,NA,NA,NA,363,HetProkaryote,ASV2298,D_5__OM60(NOR5)_clade_ASV2298,2297,NA__D_5__OM60(NOR5)_clade_ASV2298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5c10e782cb0a28e21abf15478c2cd551,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,,5c10e782cb0a28e21abf15478c2cd551,,rare,0.82,0.17,minor,NA,NA,NA,528,HetProkaryote,ASV2960,D_5__OM60(NOR5)_clade_ASV2960,2298,NA__D_5__OM60(NOR5)_clade_ASV2960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e375de614d6ddee10872c1456ab486ef,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,,e375de614d6ddee10872c1456ab486ef,,rare,5.74,0.2,minor,NA,NA,NA,521,HetProkaryote,ASV3056,D_5__OM60(NOR5)_clade_ASV3056,2299,NA__D_5__OM60(NOR5)_clade_ASV3056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28f67b51c90d5e1a90f7868cbf470ce6,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,D_6__uncultured_bacterium,28f67b51c90d5e1a90f7868cbf470ce6,,rare,2.19,0.2,minor,NA,NA,NA,510,HetProkaryote,ASV3057,D_5__OM60(NOR5)_clade_ASV3057,2300,NA__D_5__OM60(NOR5)_clade_ASV3057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d7b248e6b8afdafb06b2154cb0e45353,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,,d7b248e6b8afdafb06b2154cb0e45353,,rare,0.55,0.23,minor,NA,NA,NA,522,HetProkaryote,ASV3149,D_5__OM60(NOR5)_clade_ASV3149,2301,NA__D_5__OM60(NOR5)_clade_ASV3149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870c286abe5aba75480299c49941488b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,,870c286abe5aba75480299c49941488b,,rare,0.55,0.31,minor,NA,NA,NA,513,HetProkaryote,ASV3269,D_5__OM60(NOR5)_clade_ASV3269,2302,NA__D_5__OM60(NOR5)_clade_ASV3269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c29acc46c22901990629dc066fb2600a,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,,c29acc46c22901990629dc066fb2600a,,common,10.38,0.32,minor,NA,NA,NA,511,HetProkaryote,ASV3277,D_5__OM60(NOR5)_clade_ASV3277,2303,NA__D_5__OM60(NOR5)_clade_ASV3277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f0db75744e078342c65aa9db4e342e3e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,D_6__uncultured_Haliea,f0db75744e078342c65aa9db4e342e3e,,common,24.32,0.54,abundant,NA,NA,NA,527,HetProkaryote,ASV3429,D_5__OM60(NOR5)_clade_ASV3429,2304,NA__D_5__OM60(NOR5)_clade_ASV3429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fe4e334bb68d006606f951034f2471b5,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,,fe4e334bb68d006606f951034f2471b5,,common,48.36,0.58,abundant,NA,NA,NA,520,HetProkaryote,ASV3445,D_5__OM60(NOR5)_clade_ASV3445,2305,NA__D_5__OM60(NOR5)_clade_ASV3445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c00ba4459e1d909d71f6e694df376599,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,D_6__uncultured_Haliea,c00ba4459e1d909d71f6e694df376599,,common,37.43,1.17,abundant,NA,NA,NA,530,HetProkaryote,ASV3569,D_5__OM60(NOR5)_clade_ASV3569,2306,NA__D_5__OM60(NOR5)_clade_ASV3569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a308913ebf460c3536e10163a6fc5f2a,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,,a308913ebf460c3536e10163a6fc5f2a,,common,17.21,1.6,abundant,NA,NA,NA,512,HetProkaryote,ASV3604,D_5__OM60(NOR5)_clade_ASV3604,2307,NA__D_5__OM60(NOR5)_clade_ASV3604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9e7898e02f758dae33c1f1034f3e48de,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,,9e7898e02f758dae33c1f1034f3e48de,,frequent,97.27,1.72,abundant,NA,NA,NA,509,HetProkaryote,ASV3608,D_5__OM60(NOR5)_clade_ASV3608,2308,NA__D_5__OM60(NOR5)_clade_ASV3608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cc607d2ab79fd01d4c86ae91aabdb532,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,D_6__uncultured_Haliea,cc607d2ab79fd01d4c86ae91aabdb532,,frequent,77.6,2.21,abundant,NA,NA,NA,531,HetProkaryote,ASV3632,D_5__OM60(NOR5)_clade_ASV3632,2309,NA__D_5__OM60(NOR5)_clade_ASV3632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6d5656957ca205644aa9dd2011f60584,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__OM60(NOR5)_clade,D_6__uncultured_Haliea,6d5656957ca205644aa9dd2011f60584,,frequent,90.44,2.54,abundant,NA,NA,NA,529,HetProkaryote,ASV3635,D_5__OM60(NOR5)_clade_ASV3635,2310,NA__D_5__OM60(NOR5)_clade_ASV3635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6883a30fafb3d697f7a534f5f51f8b90,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Thalassobaculales,D_4__Nisaeaceae,D_5__OM75_clade,,6883a30fafb3d697f7a534f5f51f8b90,,rare,0.55,0.03,minor,NA,NA,NA,1482,HetProkaryote,ASV1259,D_5__OM75_clade_ASV1259,2311,NA__D_5__OM75_clade_ASV1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ab4b3af2167f1cd76b01d0e76be551f8,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Thalassobaculales,D_4__Nisaeaceae,D_5__OM75_clade,D_6__uncultured_alpha,ab4b3af2167f1cd76b01d0e76be551f8,,rare,2.73,0.06,minor,NA,NA,NA,1478,HetProkaryote,ASV2110,D_5__OM75_clade_ASV2110,2312,NA__D_5__OM75_clade_ASV2110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1c06e0410a831aadb6b77e59889e3143,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Thalassobaculales,D_4__Nisaeaceae,D_5__OM75_clade,,1c06e0410a831aadb6b77e59889e3143,,rare,0.55,0.09,minor,NA,NA,NA,1480,HetProkaryote,ASV2435,D_5__OM75_clade_ASV2435,2313,NA__D_5__OM75_clade_ASV2435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9def788bdcc99d5fa541e2978b45bcbb,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Thalassobaculales,D_4__Nisaeaceae,D_5__OM75_clade,,9def788bdcc99d5fa541e2978b45bcbb,,rare,3.01,0.12,minor,NA,NA,NA,1479,HetProkaryote,ASV2750,D_5__OM75_clade_ASV2750,2314,NA__D_5__OM75_clade_ASV2750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9ff91bf452f0dfac2b73bae611895fb6,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Thalassobaculales,D_4__Nisaeaceae,D_5__OM75_clade,,9ff91bf452f0dfac2b73bae611895fb6,,common,13.11,0.35,minor,NA,NA,NA,1483,HetProkaryote,ASV3312,D_5__OM75_clade_ASV3312,2315,NA__D_5__OM75_clade_ASV3312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aaa1e401d8ec7b8d95b335a17b01d57d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Thalassobaculales,D_4__Nisaeaceae,D_5__OM75_clade,,aaa1e401d8ec7b8d95b335a17b01d57d,,common,33.88,0.39,minor,NA,NA,NA,1481,HetProkaryote,ASV3356,D_5__OM75_clade_ASV3356,2316,NA__D_5__OM75_clade_ASV3356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b11d72c33f5ffd0a4de839e862f0fdf0,D_0__Bacteria,D_0__Bacteria,D_1__Verrucomicrobiota,D_2__Lentisphaeria,D_3__P.palmC41,D_4__P.palmC41,D_5__P.palmC41,D_6__uncultured_bacterium,b11d72c33f5ffd0a4de839e862f0fdf0,,rare,2.46,0.25,minor,NA,NA,NA,54,HetProkaryote,ASV3181,D_5__P.palmC41_ASV3181,2317,NA__D_5__P.palmC41_ASV3181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1bd0589c8583fc6bb77014244db475a1,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__P13-46,D_5__P13-46,D_6__uncultured_bacterium,1bd0589c8583fc6bb77014244db475a1,,rare,0.55,0.03,minor,NA,NA,NA,676,HetProkaryote,ASV1256,D_5__P13-46_ASV1256,2318,NA__D_5__P13-46_ASV1256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13e6f020b135075e3c51628dd37ff40f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__P13-46,D_5__P13-46,D_6__uncultured_bacterium,13e6f020b135075e3c51628dd37ff40f,,rare,0.55,0.03,minor,NA,NA,NA,673,HetProkaryote,ASV1403,D_5__P13-46_ASV1403,2319,NA__D_5__P13-46_ASV1403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
da051c324d46050acf9ad6d28feb7410,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__P13-46,D_5__P13-46,D_6__uncultured_bacterium,da051c324d46050acf9ad6d28feb7410,,rare,0.55,0.01,minor,NA,NA,NA,677,HetProkaryote,ASV594,D_5__P13-46_ASV594,2320,NA__D_5__P13-46_ASV594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0912b5b97719c25484549d3de7d59c28,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_delta,0912b5b97719c25484549d3de7d59c28,,rare,2.19,0.03,minor,NA,NA,NA,97,HetProkaryote,ASV1074,D_5__P3OB-42_ASV1074,2321,NA__D_5__P3OB-42_ASV1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
787d3d72dd6dca5e269b0c2553730455,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_bacterium,787d3d72dd6dca5e269b0c2553730455,,rare,0.55,0.03,minor,NA,NA,NA,96,HetProkaryote,ASV1292,D_5__P3OB-42_ASV1292,2322,NA__D_5__P3OB-42_ASV1292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77a56f3ba20880f66d6e31b9c5fe7877,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_myxobacterium,77a56f3ba20880f66d6e31b9c5fe7877,,rare,2.46,0.04,minor,NA,NA,NA,93,HetProkaryote,ASV1501,D_5__P3OB-42_ASV1501,2323,NA__D_5__P3OB-42_ASV1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30d25a1f0a3281e8163817cf82ed3c22,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_marine,30d25a1f0a3281e8163817cf82ed3c22,,common,12.84,0.04,minor,NA,NA,NA,107,HetProkaryote,ASV1620,D_5__P3OB-42_ASV1620,2324,NA__D_5__P3OB-42_ASV1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1d6b5c20011dae471d50e93224dbf478,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_bacterium,1d6b5c20011dae471d50e93224dbf478,,rare,1.37,0.04,minor,NA,NA,NA,94,HetProkaryote,ASV1652,D_5__P3OB-42_ASV1652,2325,NA__D_5__P3OB-42_ASV1652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
acedd71dddb9c87291416f8cd7c64546,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_bacterium,acedd71dddb9c87291416f8cd7c64546,,rare,8.2,0.09,minor,NA,NA,NA,92,HetProkaryote,ASV2544,D_5__P3OB-42_ASV2544,2326,NA__D_5__P3OB-42_ASV2544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26889cabd4824889ec53ebfc4c61ea06,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_Sorangiineae,26889cabd4824889ec53ebfc4c61ea06,,rare,3.01,0.11,minor,NA,NA,NA,106,HetProkaryote,ASV2690,D_5__P3OB-42_ASV2690,2327,NA__D_5__P3OB-42_ASV2690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8f180d1e45213c3de4851ff3e70d7413,D_0__Bacteria,D_0__Bacteria,D_1__Myxococcota,D_2__Myxococcia,D_3__Myxococcales,D_4__Myxococcaceae,D_5__P3OB-42,D_6__uncultured_bacterium,8f180d1e45213c3de4851ff3e70d7413,,common,62.02,0.21,minor,NA,NA,NA,95,HetProkaryote,ASV3083,D_5__P3OB-42_ASV3083,2328,NA__D_5__P3OB-42_ASV3083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5a46d3bc9a426ff5b5be54f4ae635473,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Bacteroidales,D_4__Tannerellaceae,D_5__Parabacteroides,D_6__Gryllus_firmus,5a46d3bc9a426ff5b5be54f4ae635473,,rare,1.37,0.03,minor,NA,NA,NA,2075,HetProkaryote,ASV1459,D_5__Parabacteroides_ASV1459,2329,NA__D_5__Parabacteroides_ASV1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137026d88a6581d9254b499ea88a50f7,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__Parahaliea,D_6__uncultured_gamma,137026d88a6581d9254b499ea88a50f7,,rare,0.82,0.13,minor,NA,NA,NA,580,HetProkaryote,ASV2783,D_5__Parahaliea_ASV2783,2330,NA__D_5__Parahaliea_ASV2783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2728f8be23051aa30438c73be5ce26bb,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__Parahaliea,D_6__uncultured_gamma,2728f8be23051aa30438c73be5ce26bb,,rare,0.55,0.14,minor,NA,NA,NA,515,HetProkaryote,ASV2846,D_5__Parahaliea_ASV2846,2331,NA__D_5__Parahaliea_ASV2846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710e932dba9c42db09cc441925fb731f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,D_5__Parahaliea,D_6__uncultured_gamma,710e932dba9c42db09cc441925fb731f,,rare,0.55,0.01,minor,NA,NA,NA,519,HetProkaryote,ASV672,D_5__Parahaliea_ASV672,2332,NA__D_5__Parahaliea_ASV672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
