OTUID,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV,Domain_confidence,Supergroup_confidence,Phylum_confidence,Class_confidence ,Order_confidence,Family_confidence,Genus_confidence,Species_confidence
54ba7c80568552dce7bbca9fa6343374, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Pelagophyceae:plas, Sarcinochrysidales:plas, Sarcinochrysidaceae:plas, Ankylochrysis:plas, unclassified_Ankylochrysis:plas,54ba7c80568552dce7bbca9fa6343374,82.9,81.5,81.5,81.5,72.6,72.6,65.2,65.2
5546cfabcdd60c134bdd5581ecb1d067, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, Prymnesiales:plas, unclassified_Prymnesiales:plas,,,5546cfabcdd60c134bdd5581ecb1d067,96.4,96.4,96.4,96.4,73.2,73.2,,
558d9745881b8379f4553fc42b83cccd, Eukaryota:plas, Hacrobia:plas, Cryptophyta:plas, Cryptophyceae:plas, Cryptomonadales:plas, Hemiselmidaceae:plas, unclassified_Hemiselmidaceae:plas,,558d9745881b8379f4553fc42b83cccd,95.5,95.5,95.5,95.5,95.5,75,75,
558dc7e9af12831d0d592a747930a908, unclassified_Root,,,,,,,,558dc7e9af12831d0d592a747930a908,47.9,,,,,,,
55b196c7e18e3ec11d215db5beab28a3, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, unclassified_Bacillariophyta_X:plas,,,55b196c7e18e3ec11d215db5beab28a3,97.7,97.7,97.7,96.6,96.6,96.6,,
5656bc8aa2d6a276688750ff802804e1, Eukaryota, Stramenopiles, Sagenista, MAST-7, MAST-7E, MAST-7E_X, MAST-7E_XX, MAST-7E_XX_sp.,5656bc8aa2d6a276688750ff802804e1,92.4,92.4,92.4,92.4,90.7,90.7,90.7,90.7
566ae08a8e68b2e5c27447d82ed03cc2, Eukaryota, Stramenopiles, Sagenista, MAST-4, MAST-4A, MAST-4A_X, MAST-4A_XX, MAST-4A_XX_sp.,566ae08a8e68b2e5c27447d82ed03cc2,100,100,100,100,78.5,78.5,78.5,78.5
5730f36fde6f73f0f9861ec4b231ac89, Eukaryota, Opisthokonta, Metazoa, Urochordata, Urochordata_X, Appendicularia, Oikopleura, Oikopleura_dioica,5730f36fde6f73f0f9861ec4b231ac89,100,100,100,100,100,100,100,100
5737adb8cadaaab2306af3bc0e174c7f, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, unclassified_Dinophyceae,,,,5737adb8cadaaab2306af3bc0e174c7f,91.8,90.1,90.1,88.5,88.5,,,
57655b8e401c5b5e5704f28cf244b59a, Eukaryota, Opisthokonta, Metazoa, Mollusca, Bivalvia, Mytiloida, Musculus, Musculus_lateralis,57655b8e401c5b5e5704f28cf244b59a,90.8,90.8,90.8,90.8,90.8,90.8,90.1,66.7
5784d2b1329485ea1aadf58e166f79a8, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, Gymnodiniales, Gymnodiniaceae, unclassified_Gymnodiniaceae,,5784d2b1329485ea1aadf58e166f79a8,100,100,100,100,78.4,74.4,74.4,
57d49c981c51aa6cbce5d025e5dfcca8, Eukaryota, Stramenopiles, Sagenista, MAST-7, MAST-7B, MAST-7B_X, MAST-7B_XX, MAST-7B_XX_sp.,57d49c981c51aa6cbce5d025e5dfcca8,90.9,90.9,90.3,89.7,89.1,89.1,89.1,89.1
58a1c069c326a7dc7ff115e06d1684d9, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Chrysophyceae:plas, Chrysophyceae_X:plas, Chrysophyceae_XX:plas, Chrysophyceae_XXX:plas, Chrysophyceae_XXX_sp.:plas,58a1c069c326a7dc7ff115e06d1684d9,94.3,94.3,94.3,86.9,86.9,64.7,64.7,64.7
591618330d9cce8d8cb7e14737029f26, unclassified_Root,,,,,,,,591618330d9cce8d8cb7e14737029f26,46.4,,,,,,,
59a3c8bf479fe3b50627c387fedc3ff8, unclassified_Root,,,,,,,,59a3c8bf479fe3b50627c387fedc3ff8,45.1,,,,,,,
5a8146941a4edc485ceefeb1dcc0b88d, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, Gymnodiniales, Gymnodiniaceae, unclassified_Gymnodiniaceae,,5a8146941a4edc485ceefeb1dcc0b88d,91.7,91,91,89.8,64.5,61.5,61.5,
5abb63ab02db4deea72cfc9aeae9074d, Eukaryota, Opisthokonta, Metazoa, Rotifera, Rotifera_X, Rotifera_XX, unclassified_Rotifera_XX,,5abb63ab02db4deea72cfc9aeae9074d,90,90,90,90,90,90,90,
5ada73f3fb6fc333bb330d2c3a9aef31, Eukaryota, Alveolata, Ciliophora, Spirotrichea, Tintinnida, Tintinnida_X, Tintinnida_XX, Tintinnida_XX_sp.,5ada73f3fb6fc333bb330d2c3a9aef31,85.3,85.3,85.3,85.3,84,80.1,80.1,80.1
5b656ef7325c1d1eb40a1191f8bf85da, unclassified_Root,,,,,,,,5b656ef7325c1d1eb40a1191f8bf85da,56.4,,,,,,,
5ba3f1fabe3b68be4f787acc2eb31fda, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, unclassified_Ochrophyta:plas,,,,,5ba3f1fabe3b68be4f787acc2eb31fda,74,73.3,73.3,73.3,,,,
5beabf1c6c5e63055a95222e860f7ee5, Eukaryota, unclassified_Eukaryota,,,,,,,5beabf1c6c5e63055a95222e860f7ee5,61.7,61.7,,,,,,
5c5db100557cacdade04dde2fe9e8f72, Eukaryota, Alveolata, Ciliophora, unclassified_Ciliophora,,,,,5c5db100557cacdade04dde2fe9e8f72,65.5,60.8,60.8,60.8,,,,
5c767f884a4ff349723937ca0022d816, Eukaryota, Opisthokonta, Opisthokonta_X, Opisthokonta_XX, Opisthokonta_XXX, Opisthokonta_XXXX, Opisthokonta_XXXXX, Opisthokonta_XXXXX_sp.,5c767f884a4ff349723937ca0022d816,100,100,100,100,100,100,100,100
5c78db514239bfcb82235eb534755f78, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, Florenciellales:plas, Florenciella:plas, unclassified_Florenciella:plas,5c78db514239bfcb82235eb534755f78,98.8,98.8,98.8,98.8,98.8,76.1,76.1,76.1
5cc927a1c7ce5d5a458c69a5deee7931, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, Radial-centric-basal-Coscinodiscophyceae:plas, unclassified_Radial-centric-basal-Coscinodiscophyceae:plas,,5cc927a1c7ce5d5a458c69a5deee7931,100,100,100,100,100,63,63,
5d2277cf994bb7d22f127b568db05139, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, Raphid-pennate:plas, Psammodictyon:plas, unclassified_Psammodictyon:plas,5d2277cf994bb7d22f127b568db05139,100,100,100,100,100,76.3,66.1,66.1
5d3a4497fdaefe316a8cd37e24d81ff8, unclassified_Root,,,,,,,,5d3a4497fdaefe316a8cd37e24d81ff8,56.2,,,,,,,
5d8bb30e0edbc188c5a7f62487649e8d, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, unclassified_Ochrophyta:plas,,,,,5d8bb30e0edbc188c5a7f62487649e8d,72.4,69,69,69,,,,
5d9fe1c4a8d107fdd0176fa923f85354, unclassified_Root,,,,,,,,5d9fe1c4a8d107fdd0176fa923f85354,53.5,,,,,,,
5e7894007198ccd65ab8b06f349d8ee3, Eukaryota:plas, Archaeplastida:plas, Chlorophyta:plas, Mamiellophyceae:plas, Mamiellales:plas, Bathycoccaceae:plas, Bathycoccus:plas, Bathycoccus_prasinos:plas,5e7894007198ccd65ab8b06f349d8ee3,100,100,100,100,100,100,95.4,95.4
5e796d9866974ab436fdf9f6d4343ac0, Eukaryota, Stramenopiles, Ochrophyta, Pelagophyceae, Pelagomonadales, Pelagomonadales_clade_B, unclassified_Pelagomonadales_clade_B,,5e796d9866974ab436fdf9f6d4343ac0,99.3,99.3,99.3,99.3,98,83.8,83.8,
5e7ecff18461a37330f29e9fc6a37666, Eukaryota, Alveolata, Ciliophora, CONThreeP, CONThreeP_X, CONThreeP_XX, Askenasia, Askenasia_sp.,5e7ecff18461a37330f29e9fc6a37666,80.2,78.9,78.9,78.9,78.9,78,78,78
5ee014749f2b8a6a491d58d195647b34, Eukaryota:plas, Rhizaria:plas, Cercozoa:plas, Chlorarachniophyceae:plas, Chlorarachnida:plas, Chlorarachnida_X:plas, unclassified_Chlorarachnida_X:plas,,5ee014749f2b8a6a491d58d195647b34,79.2,78.5,78.5,78.5,78.5,78.5,78.5,
5f355529b17596d75c5fcc2a263f5ab5, Eukaryota:plas, Hacrobia:plas, Cryptophyta:plas, Cryptophyceae:plas, Cryptomonadales:plas, Cryptomonadales_X:plas, unclassified_Cryptomonadales_X:plas,,5f355529b17596d75c5fcc2a263f5ab5,98.9,98.9,98.9,98.9,95.5,80.2,80.2,
5f831106d9c53bcf13d96177c8519c50, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, unclassified_Dinophyceae,,,,5f831106d9c53bcf13d96177c8519c50,99.2,94.8,94.8,94.8,94.8,,,
5ff0d4f095afa7e96cbe009e74afc129, Eukaryota, Opisthokonta, Metazoa, Arthropoda, Crustacea, unclassified_Crustacea,,,5ff0d4f095afa7e96cbe009e74afc129,65.2,64,63,60.8,60.2,60.2,,
6021fd2e16f6dcc0efd00fb9e9f5198b, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, Polar-centric-Mediophyceae:plas, unclassified_Polar-centric-Mediophyceae:plas,,6021fd2e16f6dcc0efd00fb9e9f5198b,95.8,95.8,95.8,95.8,95.8,73.3,73.3,
60b890405d718f1175d0131bc0d438a4, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, Prymnesiales:plas, unclassified_Prymnesiales:plas,,,60b890405d718f1175d0131bc0d438a4,98.9,98.9,98.9,98.9,94.5,94.5,,
60d13cf766dbd3555c9505997b975010, Eukaryota, Opisthokonta, Metazoa, Arthropoda, Crustacea, Maxillopoda, Oithona, unclassified_Oithona,60d13cf766dbd3555c9505997b975010,87,87,86.6,83.2,83.2,83.2,80.3,80.3
60fc80b0ce9b3ef44139fc3f95d7c0e9, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, unclassified_Dictyochophyceae_X:plas,,,60fc80b0ce9b3ef44139fc3f95d7c0e9,76.6,76.6,76.6,63.1,63.1,63.1,,
610e6eddabffe9cc72d6a7939f4de4ea, unclassified_Root,,,,,,,,610e6eddabffe9cc72d6a7939f4de4ea,51.1,,,,,,,
6125d80057666d6e7f8c240874a55183, Eukaryota, Opisthokonta, Mesomycetozoa, Ichthyosporea, Ichthyosphonida, unclassified_Ichthyosphonida,,,6125d80057666d6e7f8c240874a55183,78,75.5,75.5,75.5,75.5,75.5,,
613622f769b65c1428ee2b89fc2abc50, Eukaryota, Alveolata, Dinoflagellata, Syndiniales, Dino-Group-III, Dino-Group-III_X, Dino-Group-III_XX, Dino-Group-III_XX_sp.,613622f769b65c1428ee2b89fc2abc50,100,100,100,95.6,95.6,95.6,95.6,95.6
617ed3a42aaef3c651a1f1fa9fd8e029, Eukaryota, unclassified_Eukaryota,,,,,,,617ed3a42aaef3c651a1f1fa9fd8e029,60.3,60.3,,,,,,
61f44948fea3e931f6e00b60500192b3, Eukaryota, Archaeplastida, Chlorophyta, Mamiellophyceae, Mamiellales, Mamiellaceae, Micromonas, unclassified_Micromonas,61f44948fea3e931f6e00b60500192b3,100,100,100,100,100,100,100,100
62056fd3a3fa295cbd5a502d109eec14, Eukaryota:plas, Rhizaria:plas, Cercozoa:plas, Chlorarachniophyceae:plas, Chlorarachnida:plas, Chlorarachnida_X:plas, unclassified_Chlorarachnida_X:plas,,62056fd3a3fa295cbd5a502d109eec14,75.1,74.5,74.5,74.5,74.5,74.5,74.5,
6212aa2e44acc2afdc55401c3b5579fe, Eukaryota:plas, Hacrobia:plas, Cryptophyta:plas, Cryptophyceae:plas, Cryptomonadales:plas, Cryptomonadales_X:plas, unclassified_Cryptomonadales_X:plas,,6212aa2e44acc2afdc55401c3b5579fe,98.4,98.4,98.4,98.4,84,74.8,74.8,
622994d1a3b21bd9df22236d03434b84, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, Dictyochophyceae_XX:plas, Dictyochophyceae_XXX:plas, Dictyochophyceae_XXX_sp.:plas,622994d1a3b21bd9df22236d03434b84,100,100,100,97.7,97.7,89.9,89.9,89.9
62d304cfd73bd84f1b09c88a77f3df98, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, unclassified_Prymnesiophyceae:plas,,,,62d304cfd73bd84f1b09c88a77f3df98,84.4,81.8,81.8,81.8,81.8,,,
636e4c0284e24fbe4faaad8249985885, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, Peridiniales, unclassified_Peridiniales,,,636e4c0284e24fbe4faaad8249985885,83,83,82.4,82.4,64.1,64.1,,
6393eee32af2c373d3177b743ca57fe1, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, unclassified_Dictyochophyceae_X:plas,,,6393eee32af2c373d3177b743ca57fe1,95.4,95.4,95.4,95.4,95.4,95.4,,
63c23dc3ad51f2b4758e3970d8914529, Eukaryota, Stramenopiles, Ochrophyta, Bacillariophyta, Bacillariophyta_X, Araphid-pennate, Thalassionema, Thalassionema_sp.,63c23dc3ad51f2b4758e3970d8914529,95.6,95.6,95.6,95.6,95.6,93.7,89.2,89.2
64691a01dd87d4f38ab04acde99c0d6a, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, Prymnesiales:plas, Prymnesiaceae:plas, unclassified_Prymnesiaceae:plas,,64691a01dd87d4f38ab04acde99c0d6a,100,100,100,100,92,74.7,74.7,
65c628d8c4996e8a62d55d845a92167d, Eukaryota, Alveolata, Dinoflagellata, Syndiniales, Dino-Group-II, Dino-Group-II-Clade-16, Dino-Group-II-Clade-16_X, Dino-Group-II-Clade-16_X_sp.,65c628d8c4996e8a62d55d845a92167d,90.1,90.1,90.1,88.9,88.9,83.9,83.9,83.9
65cb7bc1a7d9caae7fec451ed6077a31, unclassified_Root,,,,,,,,65cb7bc1a7d9caae7fec451ed6077a31,51.1,,,,,,,
662f0b59e06d8467b01b9a2e0ec00415, unclassified_Root,,,,,,,,662f0b59e06d8467b01b9a2e0ec00415,43.8,,,,,,,
665c23ecef31151dc634da553f0c0db0, Eukaryota, unclassified_Eukaryota,,,,,,,665c23ecef31151dc634da553f0c0db0,61.8,61.8,,,,,,
66a2a51b78f4b855f805e2ba342940d3, Eukaryota, Stramenopiles, Ochrophyta, Bacillariophyta, Bacillariophyta_X, Raphid-pennate, Pseudo-nitzschia, unclassified_Pseudo-nitzschia,66a2a51b78f4b855f805e2ba342940d3,91.7,91.7,91.7,91.7,91.7,90.7,73,73
66a364ec44492e4a09c37846d1fcfd27, Eukaryota, Rhizaria, Cercozoa, Filosa-Thecofilosea, Cryomonadida, Protaspa-lineage, unclassified_Protaspa-lineage,,66a364ec44492e4a09c37846d1fcfd27,87.3,87.3,87.3,87.3,84.6,70.6,70.6,
671554e981b8e647566ff04df1cf5d91, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, Prymnesiales:plas, unclassified_Prymnesiales:plas,,,671554e981b8e647566ff04df1cf5d91,98.7,98.7,98.7,98.7,74.8,74.8,,
67dfe0ab6f1b266cac29bf818d4e42a5, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, Dictyochophyceae_XX:plas, Dictyochophyceae_XXX:plas, Dictyochophyceae_XXX_sp.:plas,67dfe0ab6f1b266cac29bf818d4e42a5,89.6,89.6,89.6,88.7,88.7,73.7,73.7,73.7
68a1963400ee9be05242c2f8750bb17e, Eukaryota, Stramenopiles, Sagenista, MAST-4, MAST-4C, MAST-4C_X, MAST-4C_XX, MAST-4C_XX_sp.,68a1963400ee9be05242c2f8750bb17e,100,100,100,100,94.2,94.2,94.2,94.2
68e95f0645f90de5e43daa86fba7b080, Eukaryota, Stramenopiles, Ochrophyta, Bacillariophyta, Bacillariophyta_X, Radial-centric-basal-Coscinodiscophyceae, Actinocyclus, unclassified_Actinocyclus,68e95f0645f90de5e43daa86fba7b080,86.1,86.1,86.1,86.1,86.1,86.1,60.6,60.6
691426afff350c8129761336363d6d83, Eukaryota, Stramenopiles, unclassified_Stramenopiles,,,,,,691426afff350c8129761336363d6d83,61.7,61.2,61.2,,,,,
695aadae8a05c4f429762cecf185788a, Eukaryota:plas, Archaeplastida:plas, unclassified_Archaeplastida:plas,,,,,,695aadae8a05c4f429762cecf185788a,67,62.7,62.7,,,,,
695e72cf6a7e4bb6c6863097e61ccd5c, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, unclassified_Dinophyceae,,,,695e72cf6a7e4bb6c6863097e61ccd5c,78.9,76.6,76.6,70.6,70.6,,,
69c5322db8257d53e8d3f99476b6be1e, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, unclassified_Dinophyceae,,,,69c5322db8257d53e8d3f99476b6be1e,76.3,75.2,75.2,74.6,74.6,,,
6a01ed9f84b304276c1c21f4cd4fdbb5, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, unclassified_Prymnesiophyceae:plas,,,,6a01ed9f84b304276c1c21f4cd4fdbb5,78,78,78,77.1,77.1,,,
6a181c0b74e7472cab5e0682d687d8b2, Eukaryota:plas, Archaeplastida:plas, Chlorophyta:plas, Mamiellophyceae:plas, Dolichomastigales:plas, Dolichomastigaceae:plas, Dolichomastix:plas, Dolichomastix_tenuilepis:plas,6a181c0b74e7472cab5e0682d687d8b2,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1
6a330b1a30a1029c6a24de90aeb9650d, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, unclassified_Dinophyceae,,,,6a330b1a30a1029c6a24de90aeb9650d,71.7,70.5,70.5,70.5,70.5,,,
6a4b9787242f1ac43cb86a0acb140094, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Chrysophyceae:plas, Chrysophyceae_X:plas, Chrysophyceae_XX:plas, Chrysophyceae_XXX:plas, Chrysophyceae_XXX_sp.:plas,6a4b9787242f1ac43cb86a0acb140094,81.5,79.3,79.3,78.5,78.5,78.5,78.5,78.5
6a4bd401e3a3e7e67d7aba681159a85d, Eukaryota, Archaeplastida, Chlorophyta, Chloropicophyceae, Chloropicales, Chloropicaceae, Chloropicon, unclassified_Chloropicon,6a4bd401e3a3e7e67d7aba681159a85d,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9
6ae370f4dbf60f62aa833c0ee836dc8b, Eukaryota, Hacrobia, Cryptophyta, Cryptophyceae, Cryptomonadales, Cryptomonadales_X, Teleaulax, unclassified_Teleaulax,6ae370f4dbf60f62aa833c0ee836dc8b,100,100,100,100,100,97.1,70.2,70.2
6c845bf8242484c0fb38d816d2b36d33, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, Raphid-pennate:plas, unclassified_Raphid-pennate:plas,,6c845bf8242484c0fb38d816d2b36d33,100,100,100,100,100,78.6,78.6,
6ce8db6d8ee1fdaa3e32fbf15415a65b, Eukaryota:plas, Archaeplastida:plas, Chlorophyta:plas, Pyramimonadophyceae:plas, Pyramimonadales:plas, Pyramimonadaceae:plas, Pyramimonas:plas, Pyramimonas_sp.:plas,6ce8db6d8ee1fdaa3e32fbf15415a65b,90.5,90.5,90.5,90.5,90.5,84.7,84.7,79.6
6d146cbd6e4ed3ebd7f822a3feb1ddb7, Eukaryota, Archaeplastida, Chlorophyta, Mamiellophyceae, Mamiellales, Mamiellaceae, Micromonas, Micromonas_clade_B5,6d146cbd6e4ed3ebd7f822a3feb1ddb7,95.7,95.7,95.7,95.7,95.7,95.7,85.4,73.5
6daf54155a737afd3125ba72605f6457, Eukaryota, Archaeplastida, Chlorophyta, Pyramimonadophyceae, Pyramimonadales, Pyramimonadaceae, Pyramimonas, unclassified_Pyramimonas,6daf54155a737afd3125ba72605f6457,98.3,98.3,97.4,95.8,95.8,92.9,92.9,92.9
6dfbf9ac1cab3966c2aae708bd4d3205, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, unclassified_Prymnesiophyceae:plas,,,,6dfbf9ac1cab3966c2aae708bd4d3205,82.6,80.9,80.9,80.9,80.9,,,
6f33fd985ead96011a06d36da8c4514a, unclassified_Root,,,,,,,,6f33fd985ead96011a06d36da8c4514a,34.9,,,,,,,
6f5fd1f87bdce9ac49424a941be4911b, unclassified_Root,,,,,,,,6f5fd1f87bdce9ac49424a941be4911b,46.9,,,,,,,
6f66a2d5b886c955b99ea725cc12d6a5, Eukaryota, Archaeplastida, Chlorophyta, Chlorodendrophyceae, Chlorodendrales, Chlorodendraceae, unclassified_Chlorodendraceae,,6f66a2d5b886c955b99ea725cc12d6a5,81.4,80.8,80.8,78.8,78.8,78.8,78.8,
6f952f7645c4f9c7766eaab226703076, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, Gymnodiniales, unclassified_Gymnodiniales,,,6f952f7645c4f9c7766eaab226703076,100,99.1,99.1,99.1,64,64,,
6fdb900d3cf42660aca856babad97469, Eukaryota, Archaeplastida, Chlorophyta, Chlorodendrophyceae, Chlorodendrales, Chlorodendraceae, unclassified_Chlorodendraceae,,6fdb900d3cf42660aca856babad97469,93.3,93.3,93.3,93.3,93.3,93.3,93.3,
701bf528179914f1ea8980644c45702a, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Bacillariophyta:plas, Bacillariophyta_X:plas, unclassified_Bacillariophyta_X:plas,,,701bf528179914f1ea8980644c45702a,97.4,97.4,97.4,97.4,97.4,97.4,,
70b7ae4356f28a63be290fae8e6ba451, Eukaryota, Alveolata, Ciliophora, Ciliophora_X, Ciliophora_XX, Ciliophora_XXX, Mesodinium, unclassified_Mesodinium,70b7ae4356f28a63be290fae8e6ba451,100,100,100,100,100,100,100,100
70f2bd19b90348f50a23b1d7da119254, unclassified_Root,,,,,,,,70f2bd19b90348f50a23b1d7da119254,53.6,,,,,,,
710697e680194da8c7fb8da69b0e5b43, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Chrysophyceae:plas, Chrysophyceae_X:plas, unclassified_Chrysophyceae_X:plas,,,710697e680194da8c7fb8da69b0e5b43,74,68,68,62.7,62.7,62.7,,
7120baa135c8003a06735a6f5b7087fd, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, Prymnesiales:plas, unclassified_Prymnesiales:plas,,,7120baa135c8003a06735a6f5b7087fd,96.4,95.3,95.3,95.3,62.6,62.6,,
71885087dda3ffbb29ac75b472605822, Eukaryota, Alveolata, Dinoflagellata, Syndiniales, Dino-Group-II, Dino-Group-II-Clade-6, Dino-Group-II-Clade-6_X, Dino-Group-II-Clade-6_X_sp.,71885087dda3ffbb29ac75b472605822,81.8,81.2,81.2,81.2,81.2,79.8,79.8,79.8
71de3ad32b2d9e09240a4f60194d71d8, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Dictyochophyceae:plas, Dictyochophyceae_X:plas, Pedinellales:plas, Helicopedinella:plas, Helicopedinella_sp.:plas,71de3ad32b2d9e09240a4f60194d71d8,95.3,95.3,95.3,89.9,89.9,87.7,87.7,87.7
71fbcd0857f5faf61533cf98906a5988, Eukaryota:plas, Hacrobia:plas, Haptophyta:plas, Prymnesiophyceae:plas, unclassified_Prymnesiophyceae:plas,,,,71fbcd0857f5faf61533cf98906a5988,81,80.4,80.4,80.4,80.4,,,
722228addb3508491191aec4b7f4b7d1, Eukaryota, Rhizaria, Cercozoa, Endomyxa-Phytomyxea, Phagomyxida, Phagomyxidae, Phagomyxa, Phagomyxa_sp.,722228addb3508491191aec4b7f4b7d1,79,79,79,79,79,79,79,78.5
7226a305817b0d7c2095fcac5593bec7, Eukaryota, Hacrobia, Cryptophyta, Cryptophyceae, Cryptomonadales, Cryptomonadales_X, Teleaulax, unclassified_Teleaulax,7226a305817b0d7c2095fcac5593bec7,94.3,94.3,94.3,94.3,92.2,92.2,81.9,81.9
72505f9411191c51c36c398f9fae3c9c, Eukaryota, Alveolata, Dinoflagellata, Syndiniales, Dino-Group-V, Dino-Group-V_X, Dino-Group-V_XX, Dino-Group-V_XX_sp.,72505f9411191c51c36c398f9fae3c9c,96,96,96,96,94.9,94.9,94.9,94.9
72572c34c692a5d0bd5c0c13f9eb7bac, unclassified_Root,,,,,,,,72572c34c692a5d0bd5c0c13f9eb7bac,49,,,,,,,
726f59716363310b0165b87336aeed5f, unclassified_Root,,,,,,,,726f59716363310b0165b87336aeed5f,54.4,,,,,,,
7335488459b9634e521e4270f8e96d1a, Eukaryota, Opisthokonta, Metazoa, Mollusca, Bivalvia, Ostreoida, unclassified_Ostreoida,,7335488459b9634e521e4270f8e96d1a,87.3,87.3,87.3,85.8,85.8,85.8,85.8,
738271e245688a6eecd5db6d29abd188, Eukaryota:plas, Stramenopiles:plas, Ochrophyta:plas, Chrysophyceae:plas, Chrysophyceae_X:plas, Chrysophyceae_Clade_C:plas, Ochromonas:plas, Ochromonas_sp.:plas,738271e245688a6eecd5db6d29abd188,95.6,94.8,94.8,92.4,92.4,89.4,89.4,89.4
73ace522ae22ee301f3bc4ed2ebff5f5, unclassified_Root,,,,,,,,73ace522ae22ee301f3bc4ed2ebff5f5,52.3,,,,,,,
741f7493173cfeae573616646b7e28b8, Eukaryota, Alveolata, Ciliophora, CONThreeP, CONThreeP_X, CONThreeP_XX, Askenasia, Askenasia_sp.,741f7493173cfeae573616646b7e28b8,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6
744a948d9a95378f7f6e815acf073f26, Eukaryota, Stramenopiles, Opalozoa, MAST-3, MAST-3E, MAST-3E_X, MAST-3E_XX, MAST-3E_XX_sp.,744a948d9a95378f7f6e815acf073f26,98.1,98.1,98.1,98.1,97.1,97.1,97.1,97.1
74a9779dd9caea486589730acf2148e1, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, Gymnodiniales, unclassified_Gymnodiniales,,,74a9779dd9caea486589730acf2148e1,96.2,96.2,96.2,96.2,71.8,71.8,,
74e1eb191c2171aaa435da37c03702b0, Eukaryota, Alveolata, Dinoflagellata, Dinophyceae, Gonyaulacales, Goniodomataceae, Gambierdiscus, Gambierdiscus_caribaeus,74e1eb191c2171aaa435da37c03702b0,86.9,86.9,86.9,86.9,86.9,86.9,86.9,85.7
7561219e3e5c8117e4643a6ce162a83c, Eukaryota:plas, Archaeplastida:plas, Chlorophyta:plas, Chlorodendrophyceae:plas, Chlorodendrales:plas, Chlorodendraceae:plas, Tetraselmis:plas, unclassified_Tetraselmis:plas,7561219e3e5c8117e4643a6ce162a83c,93.6,92.7,92.7,92.7,92.7,92.7,92.7,92.7
76263c0ca184c3f3015e2a039e31c85e, unclassified_Root,,,,,,,,76263c0ca184c3f3015e2a039e31c85e,55.9,,,,,,,
