OTUID,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV
ba0303cf0d7cef56a010656dc12b868a,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,ba0303cf0d7cef56a010656dc12b868a
c1642fe509dc2d9e59ae806fc6817820,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,c1642fe509dc2d9e59ae806fc6817820
f3d4dc72acde286574b3f27c80f12102,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,f3d4dc72acde286574b3f27c80f12102
d73f7b64e64e38532e3d841879160bb7,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,d73f7b64e64e38532e3d841879160bb7
8e6d7c6198c9ed087286d5028aea9249,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_rhodophyte,8e6d7c6198c9ed087286d5028aea9249
710697e680194da8c7fb8da69b0e5b43,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Epipyxis_sp.,710697e680194da8c7fb8da69b0e5b43
b21ec3ddb3f3e4e226854c8856a9e300,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Epipyxis_sp.,b21ec3ddb3f3e4e226854c8856a9e300
79dcf9764c6c03f92472e5dfeb29da75,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,79dcf9764c6c03f92472e5dfeb29da75
b4d3df983ed6ca0f0e6481031c3d5bf2,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,b4d3df983ed6ca0f0e6481031c3d5bf2
a0c3f9813d3b118a39c64501340c80cd,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,a0c3f9813d3b118a39c64501340c80cd
84db962c29105bd1d38d0ff8779ea923,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_rhodophyte,84db962c29105bd1d38d0ff8779ea923
f83fddcc63e6e2369d82a0dbdb204cd0,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_rhodophyte,f83fddcc63e6e2369d82a0dbdb204cd0
4be4ddf73d176d5e3ffe5d10c17cf499,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_rhodophyte,4be4ddf73d176d5e3ffe5d10c17cf499
42cd59d539b4edfa4ca8128418cca49f,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_rhodophyte,42cd59d539b4edfa4ca8128418cca49f
d5c1483d48b6c462c3f172eabe06c323,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,d5c1483d48b6c462c3f172eabe06c323
3c91451faeb83e3c0541c84f972f86ff,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,3c91451faeb83e3c0541c84f972f86ff
0488881eda9d6a04dc611c4a4095d328,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,0488881eda9d6a04dc611c4a4095d328
bbed34ac402f2f72d6dca60da3133fcf,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,bbed34ac402f2f72d6dca60da3133fcf
3919397797fd704974cbe1db16fd2911,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,3919397797fd704974cbe1db16fd2911
9acd0ab498b84cc480e846dd50595d25,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,9acd0ab498b84cc480e846dd50595d25
c735be3664999216b6c04fac87935dae,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,c735be3664999216b6c04fac87935dae
866a80df5daeb407cdafc24ce56f6b1b,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,866a80df5daeb407cdafc24ce56f6b1b
f56cfb5ef84723234c3feea34e3ad607,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,f56cfb5ef84723234c3feea34e3ad607
d190e15d42e8ac72e7eeb1b870e94d04,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,d190e15d42e8ac72e7eeb1b870e94d04
8ce7d5b4b52e422fbbd2d0c84e245273,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,8ce7d5b4b52e422fbbd2d0c84e245273
bb34c69f67539a44b2dccd506d601c75,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,bb34c69f67539a44b2dccd506d601c75
e6ec87c954d7ba77caccf903e3ae6e7b,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,e6ec87c954d7ba77caccf903e3ae6e7b
6a4b9787242f1ac43cb86a0acb140094,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,6a4b9787242f1ac43cb86a0acb140094
cebbab97aecee9ef92d0c993cd29193a,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,cebbab97aecee9ef92d0c993cd29193a
c4512359dc5d146c7e67ca40b2d1d252,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,c4512359dc5d146c7e67ca40b2d1d252
d79ce9ed5e752197c185b0c933cb8621,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Ochromonas_sp.,d79ce9ed5e752197c185b0c933cb8621
af0973a66b699a3476f0e6e28f5ea6a2,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,af0973a66b699a3476f0e6e28f5ea6a2
738271e245688a6eecd5db6d29abd188,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,738271e245688a6eecd5db6d29abd188
9c171880332fed16f330332de44553e1,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,9c171880332fed16f330332de44553e1
34310a041b9c4623779a2c4685d4cf0a,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,34310a041b9c4623779a2c4685d4cf0a
290b822668d8d62638818cf065651b4c,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,290b822668d8d62638818cf065651b4c
cfba9969d696889323609f3bdfb0a189,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,cfba9969d696889323609f3bdfb0a189
22c0dfd12befa56bf63e7cc3c27aa115,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__uncultured_bacterium,22c0dfd12befa56bf63e7cc3c27aa115
0e09b29458a4259302ee704ea3d4930d,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,0e09b29458a4259302ee704ea3d4930d
58a1c069c326a7dc7ff115e06d1684d9,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,58a1c069c326a7dc7ff115e06d1684d9
b08502d4390d5e52d4ef9c2c295d315a,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,b08502d4390d5e52d4ef9c2c295d315a
ed99c8e820f65a0b534c04f57dc55fd1,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,ed99c8e820f65a0b534c04f57dc55fd1
df66c89ab85d1adb98a8227f09f964db,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,df66c89ab85d1adb98a8227f09f964db
ea6936ae2c6f1145caf444d72381f48e,D_0__Bacteria,D_0__Bacteria,,,,,,,ea6936ae2c6f1145caf444d72381f48e
fb144e0599e19385899ae1093f50e6ff,D_0__Bacteria,D_0__Bacteria,,,,,,,fb144e0599e19385899ae1093f50e6ff
d03d979accb056a5dee5b3cce8606ae0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,D_5__Mitochondria,D_6__Berkeleya_fennica,d03d979accb056a5dee5b3cce8606ae0
899903b4c8b48a0ef654815f568f8565,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,D_5__Mitochondria,D_6__Berkeleya_fennica,899903b4c8b48a0ef654815f568f8565
a6bbe5a2d410d61614c38c7c2fcefee7,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__uncultured_bacterium,a6bbe5a2d410d61614c38c7c2fcefee7
bd83b2c991eaeb0d58be9ace911bea35,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__uncultured_bacterium,bd83b2c991eaeb0d58be9ace911bea35
30baa5aa95283e878cb3c44b14482cea,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__uncultured_bacterium,30baa5aa95283e878cb3c44b14482cea
c2dd9b94a60afcd26779ec0032a03ebe,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,c2dd9b94a60afcd26779ec0032a03ebe
b423f224d41d036bdd46ded9485cec8d,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Dolichomastix_tenuilepis,b423f224d41d036bdd46ded9485cec8d
6a181c0b74e7472cab5e0682d687d8b2,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Dolichomastix_tenuilepis,6a181c0b74e7472cab5e0682d687d8b2
d70a2578a9b6acd359dc89e24e6893b0,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Dolichomastix_tenuilepis,d70a2578a9b6acd359dc89e24e6893b0
b698fab8942b66b4db34f3466010ac21,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Dolichomastix_tenuilepis,b698fab8942b66b4db34f3466010ac21
1ee2b5d8ad83e737cf17432a7c4eda97,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Dolichomastix_tenuilepis,1ee2b5d8ad83e737cf17432a7c4eda97
52cabdec57d89b6398eee15c5fb93006,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,52cabdec57d89b6398eee15c5fb93006
af4837e862b10d7ddccc1b0885fc77c8,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,af4837e862b10d7ddccc1b0885fc77c8
62056fd3a3fa295cbd5a502d109eec14,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,62056fd3a3fa295cbd5a502d109eec14
7f9b32ae7899c455086a089a6ad7c7bd,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Gymnochlora_stellata,7f9b32ae7899c455086a089a6ad7c7bd
fd41889391abc109627ee7d5219d2645,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Bigelowiella_natans,fd41889391abc109627ee7d5219d2645
85a910374c4aa982d970d2a0b3769167,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Bigelowiella_natans,85a910374c4aa982d970d2a0b3769167
eefc6ba52ad117e92ffb14cf398c73c4,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Partenskyella_glossopodia,eefc6ba52ad117e92ffb14cf398c73c4
e0c838b899d07f01565b7d94ffa7f24a,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,e0c838b899d07f01565b7d94ffa7f24a
76ad7fd1ab04cc77ec8b96afa7ee4ab8,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Partenskyella_glossopodia,76ad7fd1ab04cc77ec8b96afa7ee4ab8
21cb8273f2960d6f660100312f70c90d,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Partenskyella_glossopodia,21cb8273f2960d6f660100312f70c90d
b2b560487cbb77a94578baea3fdb6c9e,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Partenskyella_glossopodia,b2b560487cbb77a94578baea3fdb6c9e
9c41fdc51aa94087451ae96e459d99df,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Bigelowiella_natans,9c41fdc51aa94087451ae96e459d99df
f8affa763ae5c4488bdf0e2a29751164,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Lotharella_oceanica,f8affa763ae5c4488bdf0e2a29751164
eb42fe743b1f9f4653220363ff3eba87,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,eb42fe743b1f9f4653220363ff3eba87
5ee014749f2b8a6a491d58d195647b34,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Gymnochlora_stellata,5ee014749f2b8a6a491d58d195647b34
12e27eff049c4f92f4266298258175ab,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,12e27eff049c4f92f4266298258175ab
23b1a5d62b4be8e531754f6ffe4ed062,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__unidentified_marine,23b1a5d62b4be8e531754f6ffe4ed062
3d183568601ba1ba468ff29659742df4,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Prasinoderma_coloniale,3d183568601ba1ba468ff29659742df4
eea97472b770fab35022d49530026697,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Prasinoderma_coloniale,eea97472b770fab35022d49530026697
02905a5c1f922e04f5c42da23de219cd,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__prasinophyte_sp.,02905a5c1f922e04f5c42da23de219cd
78e8f438a96726b85a8d8c7324727339,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__prasinophyte_sp.,78e8f438a96726b85a8d8c7324727339
cdcb57762735f1679431c2d079ce1a46,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__prasinophyte_sp.,cdcb57762735f1679431c2d079ce1a46
c68651d87dc96adf844e760ee9175cdd,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__prasinophyte_sp.,c68651d87dc96adf844e760ee9175cdd
94da3ba8f989525d0055fa3ec9125410,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__prasinophyte_sp.,94da3ba8f989525d0055fa3ec9125410
ef7e973abe8c284f1044b2d6850d981b,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Prasinoderma_coloniale,ef7e973abe8c284f1044b2d6850d981b
1509f12eed755efccfdef044d68c4227,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Prasinoderma_coloniale,1509f12eed755efccfdef044d68c4227
239492a9bd08c368a0846fc1fa14540e,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Prasinoderma_coloniale,239492a9bd08c368a0846fc1fa14540e
ab9e421f0546edc3a8c2bc721ef6f193,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Prasinoderma_coloniale,ab9e421f0546edc3a8c2bc721ef6f193
9369e6113ef26fc88e156ef6019b8569,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Prasinoderma_coloniale,9369e6113ef26fc88e156ef6019b8569
48cbe11ba4da52a7f5c103aaefbe01d9,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,D_6__Prasinoderma_coloniale,48cbe11ba4da52a7f5c103aaefbe01d9
9b134f429427c1bc1015aeba71f9cbaa,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Prochloraceae,D_5__Prochloron_P1-Palau,D_6__uncultured_Synechocystis,9b134f429427c1bc1015aeba71f9cbaa
af33a84a3f08f9d24babc0dfc3dd0518,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Phormidesmiales,D_4__Nodosilineaceae,D_5__MBIC10086,D_6__Pseudanabaena_cf.,af33a84a3f08f9d24babc0dfc3dd0518
95b7896257f7f2d6deca859a042eada7,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Phormidesmiales,D_4__Nodosilineaceae,D_5__Nodosilinea_PCC-7104,D_6__uncultured_bacterium,95b7896257f7f2d6deca859a042eada7
f23bb46fbdcb87d826b8fb2e5c18fa55,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Phormidesmiales,D_4__Phormidesmiaceae,,,f23bb46fbdcb87d826b8fb2e5c18fa55
766c65bd3f205373b655f67b45107339,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Xenococcaceae,D_5__Chroococcidiopsis_PCC-6712,,766c65bd3f205373b655f67b45107339
f0ab6665b40d7d0d8a7599fee13e9690,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Xenococcaceae,D_5__Chroococcidiopsis_PCC-6712,D_6__uncultured_cyanobacterium,f0ab6665b40d7d0d8a7599fee13e9690
cf9799eeaa9f205066b2103eb3a0e861,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Atelocyanobacterium_(UCYN-A),D_6__Candidatus_Atelocyanobacterium,cf9799eeaa9f205066b2103eb3a0e861
eded98c8aae07495eaa7cef558a302b5,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Atelocyanobacterium_(UCYN-A),D_6__Candidatus_Atelocyanobacterium,eded98c8aae07495eaa7cef558a302b5
53d18c6d2f6e5c67d0394a93cdccce90,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Atelocyanobacterium_(UCYN-A),D_6__Candidatus_Atelocyanobacterium,53d18c6d2f6e5c67d0394a93cdccce90
395ff7dce27006bc695d360f38c09224,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Atelocyanobacterium_(UCYN-A),D_6__Candidatus_Atelocyanobacterium,395ff7dce27006bc695d360f38c09224
4038caa74cef581938e69f3acc20304d,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Atelocyanobacterium_(UCYN-A),D_6__Candidatus_Atelocyanobacterium,4038caa74cef581938e69f3acc20304d
6bfe56565a740b481b5328f950267bc6,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Crocosphaera,D_6__Crocosphaera_watsonii,6bfe56565a740b481b5328f950267bc6
ba5ccb9ad8601b6237c392629b362b0b,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Microcystaceae,D_5__Crocosphaera,D_6__Crocosphaera_watsonii,ba5ccb9ad8601b6237c392629b362b0b
919cc58b73d06e2156e33fdefa0d7f52,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Paraspirulinaceae,D_5__Spirulina_P7,D_6__Spirulina_sp.,919cc58b73d06e2156e33fdefa0d7f52
33a0710c385b00f2398eae9cbc1296fb,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Phormidiaceae,D_5__Trichodesmium_IMS101,D_6__Trichodesmium_erythraeum,33a0710c385b00f2398eae9cbc1296fb
33417ecc6e666f82ad205b38b0bccc25,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Cyanobacteriales,D_4__Phormidiaceae,D_5__Trichodesmium_IMS101,,33417ecc6e666f82ad205b38b0bccc25
42e727aac3608cfe7a7b8187578c3552,D_0__Bacteria,D_0__Bacteria,D_1__Cyanobacteria,D_2__Cyanobacteriia,D_3__Chloroplast,D_4__Chloroplast,D_5__Chloroplast,,42e727aac3608cfe7a7b8187578c3552
