bins	HOT_224_25M	HOT_225_25M	HOT_226_25M	HOT_227_25M	HOT_229_25M	HOT_231_25M	HOT_232_25M	HOT_233_25M	HOT_234_25M	HOT_236_25M	HOT_237_25M	HOT_238_25M	KFe386HP	KFe387AR	KFe389R8	KFe393NT	KFe395NB	KFe416ST	KMa156HP	KMa157AR	KMa158CB	KMa159R8	KMa160SB	KMa161R2	KMa162ST	KMa163NT	KMa164NR	KMa165NB	KOc290HP	KOc291AR	KOc293R8	KOc297NT	KOc299NB	KOc321ST	KSe054HP	KSe055AR	KSe056CB	KSe057R8	KSe058SB	KSe059R2	KSe060ST	KSe061NT	KSe062NR	KSe063NB
MIT9301	176.77253183174457	91.75580415048947	60.49966820218654	65.66915069899815	154.2522979179878	141.50524005671107	193.1256368157861	154.04742808503468	144.17168647661526	96.14096315559293	131.46397378446642	110.60371808536479	0.0	0.0	0.18014479240612222	15.502018570457512	0.7006362113845462	19.82299760462816	0.23076134987375788	0.7111159418932056	0.262106185860919	0.24985885628204374	0.031516543369904865	3.4175285005995057	15.887521228523973	20.676704629616268	4.391564221628765	1.0413680549201154	0.0	0.0	0.0	3.8576313073661725	0.0	5.572220663228782	0.0	0.0	0.0	0.001037711309859279	0.0	9.056616158295453	19.220439262732395	11.039868437214212	0.0	0.0
MIT9302	59.56764918764877	31.582886016915214	20.700424640770418	27.244397372155557	69.59547188181595	60.91365310494861	69.64051079247602	54.04166977569966	45.72819015494192	36.99300292385886	60.33214153133854	48.8910735476039	0.0	0.0	0.027331937358398232	7.236802916071204	0.22587439346587382	8.928495244158343	0.05046011109310445	0.199646629313218	0.05175360896099046	0.05357271748248881	0.00042396392619607005	1.2969206120847314	6.36942942606281	8.342777067129942	1.7075914229156315	0.33708133373807675	0.0	0.0	1.142937894069957e-05	1.092345665453243	0.0	1.6335720298689933	0.0	0.0	0.0	1.142937894069957e-05	0.0	2.6273802857983894	5.628082299678497	3.1913369405563428	0.0	0.0
MIT9303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9311	61.171275761461914	32.652524022382124	21.539591955975364	28.699352243185515	72.48423090168015	62.86745102834015	69.24921394601179	54.74242941840276	45.87189817953639	37.43875909245417	61.84993072398637	50.994764855482266	0.0	0.0	0.027147092668805536	7.205400905733082	0.21439670360705546	8.924676081570983	0.04243522334325197	0.17807997729852915	0.042339968928230665	0.04774171538062148	0.0025527077109077077	1.3243861650384858	6.328310069410888	8.316090321335679	1.7080042022863087	0.3318327927562213	1.1678504706702772e-05	0.00013547065459775214	0.0	1.0772224984519894	0.0	1.5735631192479864	0.0	0.0	0.0	0.0007964740209971291	0.0	2.5162628627815162	5.519887276561464	3.151972741161888	0.0	0.0
MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004028091843213602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9314	226.22841533057309	113.40567122112341	75.35685960252103	82.19274665933598	201.15612234399052	179.01120394758385	249.087540086058	193.30331385692207	188.37697278727543	121.36294606208271	164.20512532046146	142.83140048076865	0.00011219595181638488	0.0	0.23418313323132378	19.23395303220396	0.8511513120333467	24.698720438372973	0.2920833842360214	0.8951022188804287	0.3187540560010913	0.32439295883495495	0.05133499843137169	4.085650729877001	19.550492645343	25.453801436819642	5.258671064001524	1.1927645900599513	0.0	0.0002602310937784968	0.0	4.799177507064259	9.448080152958726e-06	6.686786180936626	0.0	9.448080152958726e-06	0.0	0.009361748575812725	0.0	11.21105860360649	24.131068144569827	13.811425319200461	0.0	0.0
MIT9321	78.61270732655535	41.17420781702668	27.607004508859255	30.8940884091311	70.77672512520114	66.8276835873944	86.7037937379497	69.15953722129554	63.27779982311389	44.34409588038702	61.8144240970875	53.337149303562754	0.0	0.0	0.03548213099623659	7.221459659482631	0.20388874427599615	9.140178525653608	0.051165818421879006	0.20859914745023259	0.04913483686423696	0.04414354484759517	0.004263264318983567	1.3951485209550902	7.118709271278871	9.192185134196432	1.8182369858099254	0.34138803139226254	0.0	0.0	0.0	1.4955547146712522	0.0	2.10200743987841	0.0	0.0	0.0	0.0	0.0	3.538762278378418	7.853477337353229	4.329624936377756	0.0	0.0
MIT9515	1.7914091095152427	1.0296816390226669	0.49249897050558583	1.123614292115615	2.0752049671670543	2.8659993355276536	1.6791979885322972	1.3963056149479027	0.49959269534828865	0.6188122151212906	1.129338385429077	0.5287796080818581	0.0	0.0	0.0	0.1335789166657368	0.0	0.18561284500168787	0.0	0.0	0.0	0.0	0.0	0.0008074276394573742	0.09996625937705907	0.1635823309116403	0.001738083390447935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002195782595224906	0.00010562289341007032	0.0	0.0
MITS9508	0.0	0.0	0.0007065121397807095	0.00019181325061919715	0.00035005918238003485	4.795331265479929e-05	9.270973779927862e-05	0.000472340129649773	0.0	0.0	0.0	0.00033966929797149493	0.00015584826612809768	0.00020220313502773699	0.0	0.0	0.0	0.0	7.912296588041882e-05	0.0007352841273735891	0.0006409759458191504	0.00024456189453947637	0.0009318927092582662	0.00029890898221491554	0.0	0.0	0.0003156926416440953	0.0007185004679444093	0.0006233930645123907	0.001607235195813356	0.0008375845277038275	0.0006321845051657706	0.0009886374625664453	0.0	0.00016863581616937748	0.0008463759683572075	0.00048113157030315283	0.0027341380432011394	0.0005746405299800116	0.0006529642739828503	0.0	0.0	0.0002437626726618964	0.000334873966706015
MITS9509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
