bins	HOT_224_25M	HOT_225_25M	HOT_226_25M	HOT_227_25M	HOT_229_25M	HOT_231_25M	HOT_232_25M	HOT_233_25M	HOT_234_25M	HOT_236_25M	HOT_237_25M	HOT_238_25M	KFe386HP	KFe387AR	KFe389R8	KFe393NT	KFe395NB	KFe416ST	KMa156HP	KMa157AR	KMa158CB	KMa159R8	KMa160SB	KMa161R2	KMa162ST	KMa163NT	KMa164NR	KMa165NB	KOc290HP	KOc291AR	KOc293R8	KOc297NT	KOc299NB	KOc321ST	KSe054HP	KSe055AR	KSe056CB	KSe057R8	KSe058SB	KSe059R2	KSe060ST	KSe061NT	KSe062NR	KSe063NB
NATL2A	0.005112597054966116	0.003565577929121455	0.007182705074993258	0.1722443823562767	0.6682010245813796	0.08295788320466829	0.010442243443617908	0.009354826281852668	0.006895114707859736	0.26535529076742675	0.7591837642757416	0.7171624706508604	0.0009674974049039041	0.0013115205987957019	0.002748929811129096	0.11129096060066232	0.003726194436048856	0.10459173291645392	0.002695210101041891	0.0038819273329683286	0.0040490553199062996	0.003529764789063318	0.001863368529691535	0.009653811739004687	0.062034870060703275	0.06736180333268399	0.050945819602702044	0.007682461165804529	0.0008340120646872129	0.0008833907881007043	0.0008275005846766426	0.008939719431178812	0.0009664121582354759	0.008371592800256553	0.000616420107667322	0.0010499761517044613	0.0005816922142776137	0.0010147056349805387	0.000684248024444096	0.009684741269054897	0.020939291843991452	0.017566887821850247	0.0009213744214956978	0.001077649941749385
PAC1	0.005540519769297992	0.0037074392652904713	0.0072714909000452434	0.15704312980436821	0.6408454873359936	0.07468268697556925	0.009814448802197307	0.0076739539084806725	0.009280003997473337	0.25641510284532115	0.7433681863039828	0.686518249606363	0.0008440317342896853	0.0011329795352176858	0.0022393454571920032	0.10494236523327918	0.004509649607340577	0.0997060010439054	0.0026325751712368757	0.0037671841113470126	0.0059027907903862935	0.0022605277207938678	0.0018271060194018673	0.009987165720797126	0.05499295825518979	0.06577853237328797	0.045410971217648845	0.00637368880430467	0.0006642540611559107	0.0011134266765082722	0.0011150560814007233	0.010153908154791292	0.0010547681003800315	0.008209484983132944	0.000689238269506828	0.0010607425849856855	0.0006669697359766625	0.0009200706292707382	0.0006772893002955198	0.009123581127798028	0.023484069579933986	0.016472740327716773	0.0008559807035009937	0.0010487936157743774
PCC6307	0.0012999780993332862	0.0009891202753500217	0.002308545688022011	0.0017287165610926877	0.0033548111456442207	0.0019315669986871569	0.0020575257512347547	0.0017427784645837497	0.0011892780080206705	0.0017110643843698651	0.002315427045049552	0.0035441980586195876	0.0036309629950538004	0.009267691968917809	0.005116737734130693	0.0013786649209960376	0.004644915993590165	0.0016024586191091096	0.014063100248805934	0.015796603840874304	0.010619429840675642	0.013661288836284738	0.015875589851973036	0.0048241304657422115	0.002421040915950507	0.0012571940099881402	0.007319370361815769	0.016656474279880946	0.03133889666116557	0.03303111211106869	0.02882809891442105	0.02067010056355322	0.027125711023694606	0.0180094089093827	0.0191128195492771	0.02148359663998296	0.022922099448175005	0.03389277768669122	0.01960827725526005	0.013478783280336911	0.0037222157730277135	0.0027103571005432084	0.016009028340420135	0.023836422364530017
PCC7001	0.0011519794287875602	0.0007151798781477441	0.002634204721386807	0.00196171688332583	0.0038662758286842525	0.0015757243886570424	0.0029873843257409716	0.0016427614763965942	0.0009907375914350593	0.0014437671738433985	0.0023731129059801318	0.004950512516177108	0.0032530628892561424	0.00708264473307243	0.006323008680950036	0.0016508764922808557	0.005549259557724577	0.0014984553243677697	0.019409353861265688	0.020074785163775134	0.015478863559062497	0.016783264155763145	0.019063583619240633	0.006400983398794462	0.0023491206851049234	0.0016766328470439467	0.00904647857706372	0.02059414618036787	0.04360233317291476	0.046666986562945004	0.04094554753776305	0.030210440003217782	0.035401227554924544	0.026533984980869733	0.02665641587268881	0.028471709643320353	0.032424075205733295	0.04517382364024088	0.025239816360718807	0.019709962275760943	0.005117752408748411	0.002876243890804346	0.02563251256416155	0.03303199574349776
RCC307	0.007396690388931887	0.00519525698521381	0.00834908675121825	0.025907518223176267	0.09140353290059751	0.01423380858765777	0.016059497131125068	0.006114393634989937	0.004915246162323577	0.020814287653365477	0.2658637592284466	0.17809632192525193	0.22847579726677075	0.22846725761085598	0.5437266339283227	0.22749148955869755	0.5179939539236124	0.1635636253805765	0.775034900225357	0.7804310638523556	0.7142473821460066	0.7461097372752385	0.7932212211348394	0.5305773616418432	0.16693049708887625	0.10344444774045199	0.600105442277769	0.7702189837449896	0.740176474236757	0.7935349411258144	0.7300331608322839	0.46042813340201016	0.6869771146210595	0.47993135914466806	0.6344442976222902	0.5618558739798483	0.7482370105091702	0.7946221741604395	0.7516551201529588	0.13116102465084042	0.11636764387297667	0.08432865270298089	0.48710826575768773	0.5374742574319726
RS9916	0.004079368885496607	0.0021573260714488085	0.003444817070081764	0.004086498681175426	0.015770732789142296	0.005064781698790149	0.00687762606323078	0.0036253134764771154	0.002334820458610973	0.004904924174622956	0.008618421966074931	0.0173527969250317	0.051360421303379186	0.07351344698227645	0.1366519154946596	0.015872801443070645	0.12837122069231818	0.011997945117834884	0.2015326809195035	0.2692976363226315	0.20345584949076373	0.18625803180864528	0.1913412008752387	0.07268714118834181	0.020634379199308935	0.007840523732275421	0.1222925069975192	0.2939937475444421	0.32164909922536644	0.3794811234906879	0.2747008956899635	0.19725142624057507	0.2698417523086466	0.1733463470867092	0.23456239753264038	0.2206694277738564	0.32149149321562415	0.5027477857293762	0.23370907356560708	0.06616938218068928	0.02367204741088975	0.016930637970364818	0.1966228784636266	0.2927434065338198
RS9917	0.0020317859212555293	0.0014747082886188267	0.002244558628165381	0.002107997236275967	0.008842833699173436	0.0034217719865775238	0.0037796169936531836	0.001547824727902394	0.0015621385281854201	0.0020190195588409383	0.003852733432936751	0.010803437478480941	0.006528640366928467	0.009017694178306623	0.012670034407281004	0.005424156588332783	0.012750888035906748	0.004399365859961515	0.037047596867676266	0.03815904411667991	0.03058510946962341	0.03803640966560641	0.05706680057162355	0.014927359397860976	0.005923205300903162	0.003235305723431072	0.01891626736322003	0.04130072984907065	0.06234085568671811	0.06692243235568787	0.05639250452045287	0.03913934600633366	0.04917757545887336	0.03697331984999137	0.03541930537061524	0.040583879256518005	0.048001135819395434	0.07098368304139628	0.04976869672461563	0.019411060621652213	0.006585508708593464	0.00409258630254422	0.0293173709959078	0.044794070837063306
SB	0.9780168317240809	0.9719000157501724	0.9685200167921989	0.9683199955923472	0.9725863160346935	0.9778126184631545	0.9812471142150995	0.9799601514651552	0.9805512320766931	0.9721976520864787	0.9665593299409578	0.9629942814298282	0.08387715344680245	0.10167424930666304	0.36521475629452943	0.9268832684661787	0.5662198927670777	0.9358009801038792	0.39259011284429546	0.562585375815281	0.3904246138662601	0.40441711486786325	0.2349003457252655	0.8235441720469774	0.9349673588158744	0.9464332447211471	0.8555445696939137	0.6268688357987643	0.09772353117665765	0.12818723900676898	0.0951424192863555	0.8541246587213136	0.07711056800630965	0.8803549837318086	0.014759648178279973	0.014410509377341191	0.04132473920888621	0.17486104814701917	0.02236284923611664	0.9173972331199175	0.9510031901584779	0.929042778785536	0.07188127124850957	0.046573798540324333
UW105	0.0013758654622422885	0.0005606491949175327	0.0015841817962357915	0.0012671950280832229	0.004633722353433102	0.0014495658258934195	0.0021854413956141515	0.001173189462201678	0.0008385296476633788	0.0014954405420436133	0.0030235950210140044	0.006055086509562058	0.001948923391856185	0.0023884934179182883	0.0034139061305541777	0.002243724846460709	0.004043743421960527	0.0020929399187867115	0.011710085330732261	0.014302758837745266	0.010590667052214828	0.012136118555307423	0.014655091698669295	0.0046322182643789974	0.003111208208415604	0.0018989124308072033	0.0069176815820911125	0.016130227038482495	0.024062792709830763	0.026385858253895497	0.02033754014507691	0.013370599646463867	0.017654245272554096	0.0122090668744315	0.010447026547547826	0.012856201189960056	0.015675616121879343	0.02316071529963146	0.011754079935564824	0.005195123592877687	0.0024302318891696937	0.0015322907238691787	0.008961362584355894	0.015631245494783255
UW106	0.026021814574103613	0.013688856983265007	0.01553476760763611	0.024634860971916105	0.13266802041511816	0.04357026619910588	0.06114412581391269	0.02570965927079069	0.011112567477369748	0.021992430032243947	0.05747609934927315	0.11696951242874168	0.01580699606982761	0.022662313699947773	0.03351152534648634	0.06602931598061733	0.038296293458249225	0.047340327924389046	0.07882324710076688	0.10298301899348063	0.0741328515225637	0.07518183853020828	0.08106923273920312	0.04778758920523404	0.07864982748781525	0.04870268013962295	0.06416606339495107	0.09775018299802181	0.10355853012762474	0.11889809984533391	0.09517349019070108	0.0771027632197166	0.08894127326293035	0.07421351180765748	0.06550300762038043	0.06252623979899458	0.09006930734996683	0.13858283912104488	0.07133071321840587	0.05852065004123757	0.03130465994632058	0.01812154295059356	0.05248403430481925	0.07289552274922516
UW140	0.0014496280150968403	0.00047297812023185175	0.0016900000073960613	0.0014610919101141879	0.004960908117990845	0.0019614354571616433	0.002435153183523646	0.0013971159798560875	0.0003635164129694372	0.001009562367656728	0.0037279846990283796	0.006339903747658222	0.0019788162012202024	0.002841566752041868	0.004414708990874	0.0033156542814689466	0.00508331293253091	0.0027694551543521015	0.014033656516558671	0.013878709032291943	0.010645520834334883	0.013574730912799697	0.015635273591401634	0.005377306369266111	0.0035238534071065793	0.0022336105130573766	0.008049503317503297	0.01724539613674134	0.025137363348522377	0.02973253623515333	0.021753665303079497	0.01426996067514206	0.018182477103643225	0.012879501150457336	0.011038991295575454	0.01380289940395142	0.016097897225811366	0.02587475066028337	0.01344566964308827	0.005662794335504571	0.0026337374294693105	0.001517301976005698	0.010297536150098626	0.015892656524694338
UW179A	0.0021717980204948926	0.0013453963343345865	0.002847112417772705	0.002448464354682316	0.00571613576272101	0.003554802662668195	0.0038929504044528237	0.002386982947085111	0.0016622872064712452	0.002003378207130208	0.003613013782627251	0.006259984596945225	0.001986699740175647	0.002281679685136706	0.003738592827932181	0.008445190796756529	0.004267725367784724	0.004129719229454827	0.011982987963706348	0.01344971196941627	0.009209129989028186	0.010627453737693499	0.014142685919940088	0.006231860123257141	0.007432382715221717	0.005096743284055549	0.008090037559253525	0.013737824310337215	0.01043221756569599	0.011531034212114126	0.008715643584431469	0.0068479823142844525	0.008840895600972584	0.0061520651048863	0.006248865618975517	0.006331603896220692	0.008658413550763857	0.01637236803163022	0.00763056214609356	0.005898944841693551	0.0024399616068231282	0.0014644348043632177	0.004669643718513262	0.007405893385352708
UW179B	0.0013689864918239988	0.0006829133422861205	0.0013128999131053005	0.001187692550754404	0.0020515048582036496	0.0016063670116122917	0.0010557705979935225	0.0012133659846749348	0.0014392922031756063	0.0013085551781341338	0.0017513231692866736	0.0027964294178055137	0.006358717118255786	0.006909313531874556	0.008963978197329962	0.0034698633383363616	0.009831345287937436	0.002926376491034047	0.0128292124180425	0.012651473260131132	0.01191681807409748	0.012356426257998262	0.013765700292282171	0.00863259341180188	0.0035453037364720752	0.0016908918555968086	0.009552887273876294	0.014268109645311637	0.015226716170313612	0.016374911130421044	0.013963583221423494	0.011443241962240303	0.01383324117228849	0.011643889722726914	0.011965400110593254	0.012055849593174817	0.013952918871948812	0.01760289122363536	0.012433446559759854	0.009926929457303104	0.008277115095979145	0.00642072833557153	0.010639860968480923	0.01321668378228928
UW69	0.025456121336137574	0.016373532378828905	0.019134774322220494	0.02928687027348099	0.15700168751931287	0.05300867873097536	0.0719727197727266	0.03242625481583781	0.0136995541121216	0.024117656729989743	0.07263457471182963	0.13305813657903623	0.021138887940370665	0.027265894109111635	0.042499518363523614	0.07742143001980084	0.050629795023103795	0.057994090520677485	0.09250666386748399	0.12284491389773118	0.08897817607111948	0.08807392203011566	0.09606423955607661	0.0568782115246229	0.10275698415047124	0.0681955094196291	0.07791170855112366	0.11464381454403043	0.12963630438750806	0.13699385486659407	0.11782282607000233	0.08873071820535293	0.11326319357233464	0.09119813028087521	0.08022524989239588	0.0801253393060472	0.10681832840736202	0.16801419489140731	0.0856600485388393	0.0694766413686317	0.03816204991229368	0.024468397691348797	0.06487991126928179	0.08691040634099188
UW86	0.1916656146833913	0.10995377011678927	0.1594816208958307	0.16894947037423827	0.6649471521856387	0.34722381613627584	0.41730311654827074	0.2558294218682458	0.17839102027076137	0.3928129458974565	0.45344926189028006	0.7459838147591341	0.7155791072296116	0.768434572378362	0.8737577033866211	0.5888811105883073	0.899647489967905	0.5340737382895134	0.9559142499741786	0.9654538255849984	0.952206008928469	0.9504931888864662	0.9598615781279288	0.8956714713611899	0.7011927577645929	0.432187723546446	0.9335270895256894	0.9646672289995448	0.9495870487469923	0.9614534200932631	0.9419639953942259	0.9315244959087414	0.9474548699174863	0.9355708061252205	0.9338068214420969	0.926480714277517	0.9477977208304165	0.9650134271319876	0.9390638687736935	0.9200181897471797	0.8527295140602347	0.763292765032841	0.9161182008408215	0.9320595728565363
WH7803	0.0037355617706951475	0.0026426078800834817	0.004186347159671818	0.004150436421093545	0.01320458981486958	0.004856821772892039	0.007027097820851887	0.0029070799077305256	0.002635848211645219	0.003870332660183018	0.006290293961081209	0.0131048847054052	0.015847197694953064	0.02120127757733483	0.0346830137981732	0.00971406602506147	0.028584102949750313	0.006677284979171772	0.07631243187521652	0.08451190969082967	0.06433598931972387	0.09002357434367844	0.08576540570685008	0.03741560976434106	0.011747036307869099	0.00481584128298507	0.04447735088593904	0.08294620148881697	0.2370966379099105	0.21795621424769115	0.21281041664906336	0.1642751523037795	0.18189929783944098	0.13051736812309356	0.04892479023903878	0.19162730568065636	0.06016865372753467	0.11979230918723437	0.07403949336285055	0.020916526544373	0.008056257340577445	0.004722050883404169	0.05129743386086912	0.07334451495154162
WH7805	0.0029527461643229697	0.0019314469560106674	0.00430635778741598	0.0037506004843462963	0.013871854546894116	0.005197092095075609	0.006489798808243175	0.0038457644061048036	0.0023867111577033674	0.004383630891883888	0.007883379278474758	0.017052232812063434	0.012793076329839675	0.017876733030179143	0.025260692047265255	0.008551049353532446	0.028584577506446406	0.00547382877954935	0.06052920276234219	0.06343284434303777	0.04730332091634482	0.07759171327795554	0.07172352520663894	0.03132834369858769	0.008828547349380255	0.006840382696001517	0.031016206035219786	0.07011753886304237	0.18198082561173273	0.162643516710404	0.15881335918746758	0.11413960775715386	0.12879865826483433	0.09725905065994277	0.03856613093185274	0.09513727586041508	0.046128617466157804	0.08927175237890772	0.042482697295745865	0.01656994205659132	0.006775290573518698	0.005166639640112887	0.03301845494901878	0.05121379678924541
WH8016	0.0008186005641144957	0.0005692353877387291	0.0013184441542605635	0.0015525950862443564	0.005224794171682728	0.0018869373837362695	0.0020873201147525106	0.0014642782529446056	0.0007262018603681179	0.0013076828594467285	0.0033838706002538924	0.0046462818056562105	0.004239207998388032	0.00506782769905334	0.006823403070234518	0.002991639958246176	0.007990446938838366	0.0020001165188472947	0.013489468588708137	0.015948238914103716	0.012378457668962534	0.014314006418926817	0.01451476022907457	0.007226023927924558	0.003737137933452895	0.001743329759841297	0.009366408358483222	0.01587550740432745	0.017934996584216593	0.01875767901877772	0.01629965085164516	0.012696101405536427	0.016741235018143914	0.01301151866732125	0.012019624148790858	0.011021421285024768	0.014845391735251368	0.020108035978348274	0.01380970987920261	0.008533335708239775	0.005226649567340287	0.003913400520920885	0.009685536411583161	0.013315432476029216
WH8020	0.0008736771775980904	0.0007624477390737744	0.0010454064120765107	0.0011705395304163664	0.0018225093812261242	0.0010563038908508527	0.001309952103701911	0.0012246511491579256	0.0005339764599427469	0.0007128454218940118	0.001903676809338463	0.0023068835239891086	0.0016759570804677347	0.0017582518339705228	0.0034116624066292747	0.0012475734320970583	0.0031914581803615407	0.0014234361930071254	0.008111481959411776	0.008766082236132582	0.0064858787463841034	0.007421558820456898	0.008356487344269392	0.0035957922204026354	0.001937872346182087	0.001170915305546516	0.004843365652499694	0.008222711397936093	0.009904305105356073	0.011085742114546781	0.008363251296612086	0.007559092518091694	0.008051733713717972	0.006722992853508575	0.006637691898964589	0.006264171419595771	0.007314462908364228	0.011493833905889374	0.006334441368933768	0.004236488817307902	0.001613202633732732	0.001058182766501601	0.0044728513741720734	0.007548195039317352
WH8102	0.12636767240600255	0.06638931198622428	0.06560678730280789	0.10156595306987926	0.39083143966467687	0.17251691157019225	0.20309616879201192	0.11980884215922591	0.056528268652841655	0.08247604776152756	0.13233334483500847	0.26967854461089014	0.05894444197979977	0.06648009306498281	0.1332469064601623	0.11688207661101499	0.13132325129352768	0.09052352339029948	0.2335604092624633	0.23245214070820744	0.17808002536940917	0.20137543603671992	0.19326470119469544	0.09889017050411843	0.1455331601509677	0.12372146557630787	0.11797966503835809	0.24954979157321555	0.37957705054328983	0.4334595231405488	0.363982011380086	0.1801466299270301	0.3109293024891268	0.213421386871988	0.230739212661044	0.24261140604692355	0.29409783324871386	0.4241682235005513	0.2873730502606773	0.08057046665582222	0.041429033842857545	0.023485599081180464	0.12903195329662656	0.1721221576485318
WH8109	0.22918757385100272	0.13992370407030025	0.19501116496922827	0.21278371216875086	0.7021394591087442	0.39503579183666704	0.4693090032512201	0.3065059921430821	0.2216564883507813	0.3839366521194498	0.4817081574130423	0.6804744460730803	0.23082241897405417	0.2661501339085917	0.4078910166397113	0.46828746184611525	0.4518641828260751	0.4186401706831351	0.6490955546136304	0.7305711775668181	0.6340068623713305	0.6074032152269816	0.6661046689225508	0.4643045396314968	0.5409703459364484	0.4296261215288549	0.5877168762713029	0.7233005685491223	0.6220879321245646	0.7176709613713377	0.5863500851284504	0.5928165322055491	0.6205662758730106	0.6024920495473629	0.5237926323042934	0.4911629801351163	0.6025252010996843	0.7400548894987722	0.5482726857256519	0.6253926682974074	0.48910095358072286	0.3670511457413279	0.4764470060596302	0.527058060207955
