datetime,Air Temperature (degF),Water Temperature (degF),Mean Wind Speed (knots),Max Wind Speed (knots),From Direction (deg),From Direction Standard Deviation (deg),Total Rainfall (in),PAR Flux Density (umol/m<sup>2</sup>&middot;s),Shortwave Radiation (W/m<sup>2</sup>),Ultraviolet Radiation (W/m<sup>2</sup>),Sampling.Order2,Date,time
9/15/17 15:00,81.34,83.12,9.46,13.37,67.85,11.1,0,1063,558.24,0.185,AB,9/15/17,15:00:00
9/15/17 16:00,81.25,83.17,9.87,13.87,66.61,13.46,0,751,369.14,0.132,AB,9/15/17,16:00:00
9/15/17 17:00,81.14,83.25,8.75,12.59,63.16,11.62,0,447.2,194.69,0.077,AB,9/15/17,17:00:00
9/15/17 18:00,80.96,83.23,8.05,11.58,59.49,12.24,0,143.5,36.29,0.026,AB,9/15/17,18:00:00
9/15/17 19:00,80.83,83.03,8.06,11.33,51.76,10.5,0,9.87,0,0.002,AB,9/15/17,19:00:00
9/15/17 20:00,80.87,82.78,9.43,12.59,58.74,9.98,0,0,0,0,AB,9/15/17,20:00:00
9/15/17 21:00,80.92,82.54,9.27,11.71,58,9.18,0,0,0,0,AB,9/15/17,21:00:00
9/15/17 22:00,80.74,82.42,8.92,12.5,52.86,12.15,0,0,0,0,AB,9/15/17,22:00:00
9/15/17 23:00,80.74,82.47,10.45,13.23,65.78,7.94,0,0,0,0,AB,9/15/17,23:00:00
9/16/17 0:00,80.67,82.62,10.12,13.83,73.5,7.56,0,0,0,0,AB,9/16/17,0:00:00
9/16/17 1:00,80.83,82.56,8.11,11.64,75.5,9.09,0,0,0,0,AB,9/16/17,1:00:00
9/16/17 2:00,80.69,82.53,9.59,13.7,68.06,9.47,0,0,0,0,AB,9/16/17,2:00:00
9/16/17 3:00,80.6,82.45,11.31,15.05,65.3,8.74,0,0,0,0,AB,9/16/17,3:00:00
9/16/17 4:00,80.13,82.4,11.96,16.06,73.2,8.82,0,0,0,0,AB,9/16/17,4:00:00
9/16/17 5:00,79.88,82.33,12.84,17.03,71.3,10.08,0,0,0,0,AB,9/16/17,5:00:00
9/16/17 6:00,80.29,82.24,11.67,17.07,75.1,7.35,0,0,0,0,AB,9/16/17,6:00:00
9/16/17 7:00,80.04,82.22,13.32,19.24,74.3,8.82,0,16.37,0,0.003,AB,9/16/17,7:00:00
9/16/17 8:00,79.99,82.22,13,16.46,76.6,10.19,0,117.1,24.42,0.021,AB,9/16/17,8:00:00
9/16/17 9:00,79.57,82.27,12.43,20.78,80.7,13.04,0,206.5,66.99,0.04,AB,9/16/17,9:00:00
9/16/17 10:00,80.22,82.36,13.74,20.17,63,11.39,0.02,798,426.36,0.121,AB,9/16/17,10:00:00
9/16/17 11:00,81.5,82.54,15.53,19.01,72.3,8.3,0,1294,731.99,0.206,AB,9/16/17,11:00:00
9/16/17 12:00,81.61,82.69,14.38,19.27,69.8,8.09,0,1502,861.78,0.247,AB,9/16/17,12:00:00
9/16/17 13:00,81.68,82.83,13.32,17.53,64.78,9.84,0,1554,889.7,0.26,AB,9/16/17,13:00:00
9/16/17 14:00,81.64,83.01,13.99,18.07,56.21,10.64,0,1496,842.24,0.251,AB,9/16/17,14:00:00
9/16/17 15:00,81.5,83.08,13.51,17.28,53.75,10.36,0,1300,714.55,0.217,AB,9/16/17,15:00:00
9/16/17 16:00,81.46,83.12,13.37,19.18,56.02,9.58,0,878,452.87,0.147,AB,9/16/17,16:00:00
9/16/17 17:00,81.12,83.14,13.75,18.65,43.38,9.92,0,325.3,129.09,0.065,AB,9/16/17,17:00:00
9/16/17 18:00,81.05,83.21,13.53,18.28,52.6,10.76,0,100.6,9.77,0.029,AB,9/16/17,18:00:00
9/16/17 19:00,80.83,83.12,12.17,16.51,46.01,10.32,0,8.79,0,0.003,AB,9/16/17,19:00:00
9/16/17 20:00,80.96,82.85,12.8,16.8,50.72,9.12,0,0,0,0,AB,9/16/17,20:00:00
9/16/17 21:00,81,82.4,13.35,19.33,49.52,8.24,0,0,0,0,AB,9/16/17,21:00:00
9/16/17 22:00,80.87,82.02,12.81,17.75,50.6,7.65,0,0,0,0,AB,9/16/17,22:00:00
9/16/17 23:00,80.6,81.75,12.05,17.2,46.61,8.86,0,0,0,0,AB,9/16/17,23:00:00
9/17/17 0:00,80.53,81.25,11.53,17.5,42.81,8.53,0,0,0,0,AB,9/17/17,0:00:00
9/17/17 1:00,80.13,81.32,12.87,20.04,47.82,11.01,0,0,0,0,AB,9/17/17,1:00:00
9/17/17 2:00,80.11,80.94,11.88,17.39,42.07,9.16,0,0,0,0,AB,9/17/17,2:00:00
9/17/17 3:00,80.08,80.29,12.15,18.89,45.55,8.74,0,0,0,0,AB,9/17/17,3:00:00
9/17/17 4:00,79.95,80.24,11.67,15.81,50.8,9.12,0,0,0,0,AB,9/17/17,4:00:00
9/17/17 5:00,79.93,80.31,11.81,16.35,48.37,9.65,0,0,0,0,AB,9/17/17,5:00:00
9/17/17 6:00,79.97,81.28,12.61,16.59,48.67,8.35,0,0,0,0,AB,9/17/17,6:00:00
9/17/17 7:00,80.01,81.75,12.58,18.59,45.15,9.18,0,37.14,12.56,0.005,AB,9/17/17,7:00:00
9/17/17 8:00,80.4,81.77,14.11,19.05,38.55,8.13,0,236,101.18,0.035,AB,9/17/17,8:00:00
9/17/17 9:00,80.74,81.93,15.69,22.63,54.78,8.1,0,473.2,231.67,0.076,AB,9/17/17,9:00:00
9/17/17 10:00,80.62,81.9,15.63,22.21,53.7,8.86,0,773,406.82,0.124,AB,9/17/17,10:00:00
9/17/17 11:00,81.48,82.08,16.04,21.2,58.92,9.54,0,1323,745.95,0.205,AB,9/17/17,11:00:00
9/17/17 12:00,81.23,82.33,16.37,22.04,57.76,8.97,0,1095,587.55,0.187,AB,9/17/17,12:00:00
9/17/17 13:00,81.28,82.4,15.09,19.32,56.42,10.2,0,1181,635,0.204,AB,9/17/17,13:00:00
9/17/17 14:00,81.3,82.53,15.34,20.2,57.57,8.36,0,1352,742.46,0.233,AB,9/17/17,14:00:00
9/17/17 15:00,81.36,82.65,15.09,21.05,53.87,11.35,0,1208,651.05,0.202,AB,9/17/17,15:00:00
9/17/17 16:00,81.39,82.74,16.06,22,55.08,9.68,0,939,487.76,0.149,AB,9/17/17,16:00:00
9/17/17 17:00,81.28,82.85,15.43,20.66,57.86,10.67,0,548.4,253.3,0.087,AB,9/17/17,17:00:00
9/17/17 18:00,80.87,82.83,15.42,22.98,47.79,9.62,0.01,92.9,12.56,0.023,AB,9/17/17,18:00:00
9/17/17 19:00,80.8,82.58,15.64,22.53,44.67,9.07,0,7.22,0,0.002,AB,9/17/17,19:00:00
9/17/17 20:00,80.6,82.04,14.33,19.48,47.33,9.55,0,0,0,0,AB,9/17/17,20:00:00
9/17/17 21:00,80.55,81.77,13.99,24.57,42.61,9.25,0,0,0,0,AB,9/17/17,21:00:00
9/17/17 22:00,79.81,81.46,16.03,27.95,52.33,9.13,0,0,0,0,AB,9/17/17,22:00:00
9/17/17 23:00,80.67,81.63,13.32,19.14,57.64,8.47,0,0,0,0,AB,9/17/17,23:00:00
9/18/17 0:00,80.46,81.27,13.99,19.6,51.32,9.81,0,0,0,0,AB,9/18/17,0:00:00
9/18/17 1:00,80.06,80.56,15.04,23.2,53.41,9.43,0,0,0,0,AB,9/18/17,1:00:00
9/18/17 2:00,79.92,81.57,11.44,19.13,62.32,10.2,0,0,0,0,AB,9/18/17,2:00:00
9/18/17 3:00,79.95,81.63,13.75,19.2,55.22,8.83,0,0,0,0,AB,9/18/17,3:00:00
9/18/17 4:00,79.7,81.61,11.53,17.05,48.77,11.27,0,0,0,0,AB,9/18/17,4:00:00
9/18/17 5:00,79.72,80.98,12.79,18.42,42.35,9.93,0,0,0,0,AB,9/18/17,5:00:00
9/18/17 6:00,79.83,80.62,13.53,18.63,49.87,9.29,0,0,0,0,AB,9/18/17,6:00:00
9/18/17 7:00,79.81,81.12,13.58,18.95,54.77,8.27,0,33.76,6.28,0.005,AB,9/18/17,7:00:00
9/18/17 8:00,80.35,81.37,12.55,17.85,60.37,11.02,0,336.7,173.75,0.038,AB,9/18/17,8:00:00
9/18/17 9:00,79.7,81.48,14.28,22.48,59.74,9.47,0,416.8,195.38,0.063,AB,9/18/17,9:00:00
9/18/17 10:00,80.46,81.59,14.31,18.89,66.27,9.35,0,879,469.62,0.132,AB,9/18/17,10:00:00
9/18/17 11:00,80.82,81.81,14.67,19.07,68.16,8.82,0,1402,791.31,0.213,AB,9/18/17,11:00:00
9/18/17 12:00,80.62,81.93,14.06,18.78,72.2,8.41,0,1516,853.41,0.245,AB,9/18/17,12:00:00
9/18/17 13:00,80.33,82,12.49,16.63,74.2,8.67,0,1507,835.27,0.247,AB,9/18/17,13:00:00
9/18/17 14:00,80.24,82.13,11.92,16.08,67.04,10.55,0,1251,676.17,0.212,AB,9/18/17,14:00:00
9/18/17 15:00,80.69,82.2,12.22,17.07,66.58,9.45,0,975,500.32,0.168,AB,9/18/17,15:00:00
9/18/17 16:00,80.69,82.29,13.53,21.52,57.23,9.86,0,768,383.79,0.123,AB,9/18/17,16:00:00
9/18/17 17:00,80.15,82.17,13.47,21.2,49.66,10.1,0,199,53.73,0.049,AB,9/18/17,17:00:00
9/18/17 18:00,80.19,82.06,12.76,17.67,38.66,9.36,0,67.51,2.09,0.019,AB,9/18/17,18:00:00
9/18/17 19:00,80.51,81.79,13.86,19.16,48.03,7.54,0,8.99,0,0.002,AB,9/18/17,19:00:00
9/18/17 20:00,80.2,81.55,13.03,19.01,49.5,9.24,0,0,0,0,AB,9/18/17,20:00:00
9/18/17 21:00,79.83,81.36,13.27,19.32,54.66,9.18,0,0,0,0,AB,9/18/17,21:00:00
9/18/17 22:00,79.68,81,12.69,19.13,41,9.15,0,0,0,0,AB,9/18/17,22:00:00
9/19/17 0:00,77.76,80.53,13.36,23.91,38.89,9.33,0,0,0,0,AB,9/19/17,0:00:00
9/19/17 1:00,77.9,79.93,5.66,8.95,20.7,15.47,0,0,0,0,AB,9/19/17,1:00:00
9/19/17 2:00,78.69,80.2,8.75,15.58,49.58,10.11,0,0,0,0,AB,9/19/17,2:00:00
9/19/17 3:00,78.37,80.17,10.36,19.27,51.22,13.58,0,0,0,0,AB,9/19/17,3:00:00
9/19/17 4:00,77.43,80.64,6.52,16.21,110.2,18.97,0,0,0,0,AB,9/19/17,4:00:00
9/19/17 5:00,78.31,80.85,6.97,11.43,47.43,26.87,0,0,0,0,AB,9/19/17,5:00:00
9/19/17 6:00,78.82,80.89,9.27,13.39,47.07,9.96,0,0,0,0,AB,9/19/17,6:00:00
9/19/17 7:00,79.03,80.78,12.32,18.4,49.28,8.86,0,27.21,9.07,0.002,AB,9/19/17,7:00:00
9/19/17 8:00,79.88,80.78,11.64,15.6,58.45,9.71,0,371,192.59,0.04,AB,9/19/17,8:00:00
9/19/17 9:00,80.58,81.05,12.63,17.07,64.36,8.77,0,717,385.88,0.096,AB,9/19/17,9:00:00
9/19/17 10:00,80.69,81.28,13.36,17.67,70.3,7.98,0,902,482.18,0.14,AB,9/19/17,10:00:00
9/19/17 11:00,80.8,81.43,13.34,17.28,67.53,10.57,0,1333,745.95,0.207,AB,9/19/17,11:00:00
9/19/17 12:00,80.94,81.55,13.26,16.44,71.5,8.66,0,1552,876.44,0.25,AB,9/19/17,12:00:00
9/19/17 13:00,81.16,81.68,13.63,17.9,73.2,8.26,0,1601,898.77,0.265,AB,9/19/17,13:00:00
9/19/17 14:00,81.12,81.81,14.05,17.85,72.7,7.38,0,1495,822.71,0.252,AB,9/19/17,14:00:00
9/19/17 15:00,81.07,81.97,14.18,20.2,70.3,9.43,0,1327,711.06,0.219,AB,9/19/17,15:00:00
9/19/17 16:00,80.85,82.09,13.64,17.28,66.55,9.85,0,1019,519.16,0.164,AB,9/19/17,16:00:00
9/19/17 17:00,80.69,82.18,12.24,16.36,67.64,10.42,0,643.7,297.26,0.097,AB,9/19/17,17:00:00
9/19/17 18:00,80.69,82.17,11.31,15.47,62.19,8.86,0,224.6,76.76,0.036,AB,9/19/17,18:00:00
9/19/17 19:00,80.4,82.09,10.75,13.7,64.79,9.78,0,5.44,0,0.002,AB,9/19/17,19:00:00
9/19/17 20:00,80.37,81.91,11.08,14.06,61.69,8.35,0,0,0,0,AB,9/19/17,20:00:00
9/19/17 21:00,80.26,81.64,11.24,14.11,59.34,8.11,0,0,0,0,AB,9/19/17,21:00:00
9/19/17 22:00,80.24,81.41,10.64,13.62,59.07,8.66,0,0,0,0,AB,9/19/17,22:00:00
9/19/17 23:00,80.24,81.32,10.51,14.4,56.82,8.94,0,0,0,0,AB,9/19/17,23:00:00
10/25/17 0:00,72.46,78.42,0.05,2.21,191.1,41.51,0,0,0,0,AC,10/25/17,0:00:00
10/25/17 1:00,73.02,78.39,0.25,2.34,212.3,15.1,0,0,0,0,AC,10/25/17,1:00:00
10/25/17 2:00,73.62,78.37,0,0,0,0,0,0,0,0,AC,10/25/17,2:00:00
10/25/17 3:00,73.69,78.26,0.02,1.22,208,15.34,0,0,0,0,AC,10/25/17,3:00:00
10/25/17 4:00,74.41,77.63,0.84,4.46,311.2,35.51,0,0,0,0,AC,10/25/17,4:00:00
10/25/17 5:00,74.44,77.31,0.49,4.53,318.6,32.66,0,0,0,0,AC,10/25/17,5:00:00
10/25/17 6:00,74.32,77.36,0.06,2.08,254.7,42.65,0,0,0,0,AC,10/25/17,6:00:00
10/25/17 7:00,74.17,77.56,0.32,3.45,295,32.75,0,0.27,0,0,AC,10/25/17,7:00:00
10/25/17 8:00,74.43,77.63,5.17,11.7,322.9,20.68,0,37.32,0.7,0.009,AC,10/25/17,8:00:00
10/25/17 9:00,73.94,77.32,3.96,9.32,325.3,16.93,0,196.8,68.38,0.037,AC,10/25/17,9:00:00
10/25/17 10:00,74.88,77.18,2.79,7.08,343.3,19.82,0,467.7,221.2,0.084,AC,10/25/17,10:00:00
10/25/17 11:00,77.25,77.32,0.42,4.74,1.13,39.64,0,1090,604.99,0.169,AC,10/25/17,11:00:00
10/25/17 12:00,76.14,77.79,3.23,6.99,339.3,13.15,0,821,425.66,0.14,AC,10/25/17,12:00:00
10/25/17 13:00,76.12,78.22,5.34,8.29,341.1,7.18,0,739,371.93,0.13,AC,10/25/17,13:00:00
10/25/17 14:00,76.28,78.57,5.79,9.91,329.7,8.91,0,474.9,217.02,0.088,AC,10/25/17,14:00:00
10/25/17 15:00,76.12,78.57,5.16,11.81,319,19.87,0,265.6,101.88,0.049,AC,10/25/17,15:00:00
10/25/17 16:00,74.97,78.57,7.46,20.92,314.7,46.57,0,92.9,11.16,0.02,AC,10/25/17,16:00:00
10/25/17 17:00,72.23,78.4,13.1,19.54,329,11.77,0,75.2,9.07,0.016,AC,10/25/17,17:00:00
10/25/17 18:00,72.55,78.24,0.92,5.77,277.7,65.07,0,14.88,0,0.004,AC,10/25/17,18:00:00
10/25/17 19:00,74.07,78.19,0.62,5.6,260.9,44.44,0,0,0,0,AC,10/25/17,19:00:00
10/25/17 20:00,74.01,78.13,0.39,3.05,206.8,15.08,0,0,0,0,AC,10/25/17,20:00:00
10/25/17 21:00,73.33,78.1,0.08,2.46,203.3,12.2,0,0,0,0,AC,10/25/17,21:00:00
10/25/17 22:00,72.55,78.06,0.15,2.38,194.6,12.45,0,0,0,0,AC,10/25/17,22:00:00
10/25/17 23:00,72.05,78.01,0,0,0,0,0,0,0,0,AC,10/25/17,23:00:00
10/26/17 0:00,72.01,77.95,0.13,2.29,206.9,18.76,0,0,0,0,AC,10/26/17,0:00:00
10/26/17 1:00,72.23,77.86,0.21,2.55,201.4,12.01,0,0,0,0,AC,10/26/17,1:00:00
10/26/17 2:00,72.36,78.01,0.07,2.69,249,59.45,0,0,0,0,AC,10/26/17,2:00:00
10/26/17 3:00,73.47,78.13,0.69,4.15,310,30.02,0,0,0,0,AC,10/26/17,3:00:00
10/26/17 4:00,74.61,78.19,3.51,11.75,312,27.32,0,0,0,0,AC,10/26/17,4:00:00
10/26/17 5:00,75.13,77.23,5.05,13.39,323.4,22.64,0,0,0,0,AC,10/26/17,5:00:00
10/26/17 6:00,72.52,77.04,0.12,2.88,254.8,52.06,0,0,0,0,AC,10/26/17,6:00:00
10/26/17 7:00,72.1,77.36,0.5,2.8,215.9,9.99,0,16.45,8.37,0.001,AC,10/26/17,7:00:00
10/26/17 8:00,75.38,77.34,0.21,3.33,207.3,22.29,0,204.3,103.97,0.021,AC,10/26/17,8:00:00
10/26/17 9:00,76.06,77.23,7.27,11.97,336.2,11.46,0,360.4,172.36,0.056,AC,10/26/17,9:00:00
10/26/17 10:00,76.68,76.98,8.98,11.22,341.7,7.47,0,817,451.48,0.122,AC,10/26/17,10:00:00
10/26/17 11:00,76.87,76.87,9.21,12.48,344.8,5.96,0,1276,733.39,0.187,AC,10/26/17,11:00:00
10/26/17 12:00,76.87,77.38,9.72,12.74,342.6,7.01,0,1393,796.19,0.218,AC,10/26/17,12:00:00
10/26/17 13:00,76.91,77.81,10.33,13.7,341.2,6.05,0,1393,785.72,0.225,AC,10/26/17,13:00:00
10/26/17 14:00,77.11,78.19,11.18,13.52,340.6,6.67,0,1280,709.66,0.207,AC,10/26/17,14:00:00
10/26/17 15:00,77.13,78.13,10.7,13.95,340.1,6.19,0,1060,568.01,0.17,AC,10/26/17,15:00:00
10/26/17 16:00,77.22,78.08,10.04,14.13,341.5,6.74,0,828,422.87,0.124,AC,10/26/17,16:00:00
10/26/17 17:00,77.02,78.06,10.32,13.47,337.6,6.88,0,383.7,163.98,0.06,AC,10/26/17,17:00:00
10/26/17 18:00,76.77,78.1,9.09,12.42,334.3,7.21,0,41.64,0,0.012,AC,10/26/17,18:00:00
10/26/17 19:00,76.84,78.3,9.38,12.56,339.2,6.96,0,0,0,0,AC,10/26/17,19:00:00
10/26/17 20:00,76.24,78.28,5.07,11.68,329.4,21.54,0,0,0,0,AC,10/26/17,20:00:00
10/26/17 21:00,74.46,78.08,0.1,3.52,240.2,21.53,0,0,0,0,AC,10/26/17,21:00:00
10/26/17 22:00,73.92,78.12,0.15,3.35,223.7,23.82,0,0,0,0,AC,10/26/17,22:00:00
10/26/17 23:00,73.58,78.12,0,0.02,267.3,0.15,0,0,0,0,AC,10/26/17,23:00:00
10/27/17 0:00,73.58,78.1,0.08,3.22,229.5,21.76,0,0,0,0,AC,10/27/17,0:00:00
10/27/17 1:00,74.34,78.04,0.4,4.04,304.1,37.58,0,0,0,0,AC,10/27/17,1:00:00
10/27/17 2:00,74.64,78.04,1.24,5.45,9.45,54.44,0,0,0,0,AC,10/27/17,2:00:00
10/27/17 3:00,73.69,78.03,0.31,3.31,204.2,54.16,0,0,0,0,AC,10/27/17,3:00:00
10/27/17 4:00,73.74,77.94,0.01,1.68,340.7,25.02,0,0,0,0,AC,10/27/17,4:00:00
10/27/17 5:00,74.12,77.86,0.25,2.38,302.6,29.12,0,0,0,0,AC,10/27/17,5:00:00
10/27/17 6:00,72.52,77.81,0.03,1.85,252.2,37.37,0,0,0,0,AC,10/27/17,6:00:00
10/27/17 7:00,72.61,77.76,0.03,2.19,207.5,15.95,0,9.38,0,0.002,AC,10/27/17,7:00:00
10/27/17 8:00,73.51,77.74,0.36,3.54,195.2,9.35,0,151.2,53.73,0.027,AC,10/27/17,8:00:00
10/27/17 9:00,77.09,77.86,0.46,4.36,335.7,76.8,0,531,279.82,0.073,AC,10/27/17,9:00:00
10/27/17 10:00,76.84,77.97,3.58,7.48,330.1,15.67,0,761,409.61,0.117,AC,10/27/17,10:00:00
10/27/17 11:00,77.07,78.06,3.59,6.65,338.9,9.17,0,1228,696.4,0.182,AC,10/27/17,11:00:00
10/27/17 12:00,77.38,78.13,4.46,8.5,348.6,8.4,0,1348,758.51,0.211,AC,10/27/17,12:00:00
10/27/17 13:00,77.13,78.33,7.69,10.23,346.8,6.1,0,1001,532.42,0.175,AC,10/27/17,13:00:00
10/27/17 14:00,77.49,78.55,7.4,11.62,344.7,8.27,0,885,460.55,0.157,AC,10/27/17,14:00:00
10/27/17 15:00,77.65,78.73,9.44,12.53,354.5,5.78,0,1037,548.47,0.165,AC,10/27/17,15:00:00
10/27/17 16:00,77.77,78.87,9.42,12.24,348,5.84,0,839,421.47,0.124,AC,10/27/17,16:00:00
10/27/17 17:00,77.76,78.93,7.73,10.26,346.8,6.3,0,422.4,186.31,0.057,AC,10/27/17,17:00:00
10/27/17 18:00,77.56,78.87,7.25,9.7,353.2,9.02,0,73.5,12.56,0.012,AC,10/27/17,18:00:00
10/27/17 19:00,77.27,78.8,7.45,10.23,351.3,6.71,0,0,0,0,AC,10/27/17,19:00:00
10/27/17 20:00,77.13,78.8,4.23,7.98,340,16.14,0,0,0,0,AC,10/27/17,20:00:00
10/27/17 21:00,75.54,78.85,0,0,0,0,0,0,0,0,AC,10/27/17,21:00:00
10/27/17 22:00,74.98,78.69,0,0,0,0,0,0,0,0,AC,10/27/17,22:00:00
10/27/17 23:00,74.91,78.53,2.52,9.62,331.3,18.04,0,0,0,0,AC,10/27/17,23:00:00
10/28/17 0:00,74.75,78.31,1.67,4.21,192.4,7.78,0,0,0,0,AC,10/28/17,0:00:00
10/28/17 1:00,74.93,78.17,0.41,3.35,196.7,12.47,0,0,0,0,AC,10/28/17,1:00:00
10/28/17 2:00,74.66,78.08,0,0.11,221.7,0.5,0,0,0,0,AC,10/28/17,2:00:00
10/28/17 3:00,74.3,77.99,0.03,1.87,56.24,82.1,0,0,0,0,AC,10/28/17,3:00:00
10/28/17 4:00,73.87,77.99,0.71,3.98,195,10.67,0,0,0,0,AC,10/28/17,4:00:00
10/28/17 5:00,73.72,78.03,0.05,2.32,235.6,14.75,0,0,0,0,AC,10/28/17,5:00:00
10/28/17 6:00,73.27,78.08,0.05,2.46,239.6,15.05,0,0,0,0,AC,10/28/17,6:00:00
10/28/17 7:00,72.61,78.13,0.68,4.7,200.6,14.08,0,6.52,0,0.002,AC,10/28/17,7:00:00
10/28/17 8:00,75.54,78.12,0.8,3.39,190.3,8.27,0,248.3,123.51,0.03,AC,10/28/17,8:00:00
10/28/17 9:00,77.38,78.22,2.48,7.05,320.1,29.24,0,687.3,381.7,0.082,AC,10/28/17,9:00:00
10/28/17 10:00,76.35,78.33,6.6,9.58,339.7,6.72,0,834,449.38,0.123,AC,10/28/17,10:00:00
10/28/17 11:00,76.24,78.35,8.94,10.98,351.7,8.44,0,1114,610.58,0.172,AC,10/28/17,11:00:00
10/28/17 12:00,76.73,78.57,8.06,10.42,347.4,6.57,0,1400,778.05,0.22,AC,10/28/17,12:00:00
10/28/17 13:00,74.75,78.78,10.61,14.65,344.5,8.02,0.1,757,376.81,0.132,AC,10/28/17,13:00:00
10/28/17 14:00,74.53,78.85,12.26,16.42,0.63,8.1,0.01,337.7,136.07,0.064,AC,10/28/17,14:00:00
10/28/17 15:00,74.12,78.71,8.38,13.83,337,15.84,0.19,130.1,22.33,0.028,AC,10/28/17,15:00:00
10/28/17 16:00,73.42,78.55,5.05,12.19,323.2,26.84,0.02,148.7,34.19,0.03,AC,10/28/17,16:00:00
10/28/17 17:00,72.5,78.53,1.15,7.35,249.7,59.24,0,72.1,2.09,0.017,AC,10/28/17,17:00:00
10/28/17 18:00,72.23,78.53,0.43,4.23,212.6,66.96,0.12,4.9,0,0.002,AC,10/28/17,18:00:00
10/28/17 19:00,72.32,78.51,3.97,10.36,14.72,29.88,0.15,0,0,0,AC,10/28/17,19:00:00
10/28/17 20:00,73.83,78.48,4,9.56,7.49,45.27,0,0,0,0,AC,10/28/17,20:00:00
10/28/17 21:00,72.52,78.4,3.31,8.69,0.48,34.25,0.05,0,0,0,AC,10/28/17,21:00:00
10/28/17 22:00,72.48,78.31,2.38,11.73,321,25.46,0.01,0,0,0,AC,10/28/17,22:00:00
10/28/17 23:00,71.76,78.28,0.39,3.12,239.7,31.97,0.16,0,0,0,AC,10/28/17,23:00:00
10/29/17 0:00,71.33,78.26,0.56,3.71,206.4,17.31,0.02,0,0,0,AC,10/29/17,0:00:00
10/29/17 1:00,71.58,78.28,0.12,2.86,200.9,24.77,0.05,0,0,0,AC,10/29/17,1:00:00
10/29/17 2:00,71.58,78.31,0.49,3.47,236.5,14.18,0.1,0,0,0,AC,10/29/17,2:00:00
10/29/17 3:00,71.33,78.3,0.14,4.61,218.5,32.3,0,0,0,0,AC,10/29/17,3:00:00
10/29/17 4:00,71.38,78.31,0,0.15,227,0.51,0,0,0,0,AC,10/29/17,4:00:00
10/29/17 5:00,71.94,78.33,0.06,2.48,205.6,17.85,0,0,0,0,AC,10/29/17,5:00:00
10/29/17 6:00,71.83,78.33,0.24,2.78,202.9,20.91,0,0,0,0,AC,10/29/17,6:00:00
10/29/17 7:00,71.15,78.33,0,0.06,246.7,0.44,0,13.98,0,0.002,AC,10/29/17,7:00:00
10/29/17 8:00,73.13,78.35,0.17,2.78,204.1,10.3,0,147.9,55.13,0.026,AC,10/29/17,8:00:00
10/29/17 9:00,76.12,78.4,0.13,2.55,192.3,10.58,0,468.9,254,0.067,AC,10/29/17,9:00:00
10/29/17 10:00,77.47,78.48,1.62,5.33,346.4,9.32,0,893,472.41,0.121,AC,10/29/17,10:00:00
10/29/17 11:00,76.62,78.53,2.9,7.16,332.9,10.51,0,478.7,209.34,0.101,AC,10/29/17,11:00:00
10/29/17 12:00,75.25,78.3,5.84,12.97,12.63,23.52,0.06,299.6,104.67,0.07,AC,10/29/17,12:00:00
10/29/17 13:00,74.14,78.28,1.89,7.26,250.6,48.73,0.01,500.2,217.71,0.089,AC,10/29/17,13:00:00
10/29/17 14:00,76.19,78.3,0.19,2.95,215.9,23.83,0.01,870,427.05,0.147,AC,10/29/17,14:00:00
10/29/17 15:00,77.68,78.35,1.88,6.04,342.4,37.01,0,1234,634.3,0.173,AC,10/29/17,15:00:00
10/29/17 16:00,76.87,78.46,2.07,4.46,341.7,14.29,0,444.4,193.99,0.071,AC,10/29/17,16:00:00
10/29/17 17:00,76.3,78.64,2.08,6.84,195.5,25.4,0,97.3,16.05,0.025,AC,10/29/17,17:00:00
10/29/17 18:00,75.09,78.66,0.89,4.88,221.1,21.76,0,27.26,0,0.011,AC,10/29/17,18:00:00
10/29/17 19:00,74.21,78.69,0.28,3.89,233,19.41,0,0,0,0,AC,10/29/17,19:00:00
10/29/17 20:00,73.8,78.62,0.89,4.06,193.2,12.37,0,0,0,0,AC,10/29/17,20:00:00
10/29/17 21:00,73.13,78.64,0.72,4.1,240.3,16.59,0,0,0,0,AC,10/29/17,21:00:00
10/29/17 22:00,72.75,78.55,0.01,2,177.2,31.11,0,0,0,0,AC,10/29/17,22:00:00
10/29/17 23:00,72.27,78.55,0.01,1.7,243.4,10.44,0,0,0,0,AC,10/29/17,23:00:00
10/30/17 0:00,72.34,78.53,0.41,4.06,244.2,12.1,0,0,0,0,AC,10/30/17,0:00:00
10/30/17 1:00,72.39,78.48,0.03,2.04,258.2,18.1,0,0,0,0,AC,10/30/17,1:00:00
10/30/17 2:00,72.57,78.4,0.07,2.74,234.2,10.21,0,0,0,0,AC,10/30/17,2:00:00
10/30/17 3:00,73.85,78.37,0.23,2.82,201.6,15.87,0,0,0,0,AC,10/30/17,3:00:00
10/30/17 4:00,73.99,78.22,0,0.17,227.7,8.04,0,0,0,0,AC,10/30/17,4:00:00
10/30/17 5:00,73.9,78.12,0.17,3.35,216.9,23.88,0,0,0,0,AC,10/30/17,5:00:00
10/30/17 6:00,74.32,78.06,0.02,1.73,191.2,12.94,0,0,0,0,AC,10/30/17,6:00:00
10/30/17 7:00,74.37,78.01,0.03,2.4,200,17.48,0,5.96,0,0.002,AC,10/30/17,7:00:00
10/30/17 8:00,76.33,77.99,0.22,3.47,237.6,9.57,0,185.7,81.64,0.027,AC,10/30/17,8:00:00
